Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
(AA+Aa)*(BB)_vs_other	34	37	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	34	38	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	34	39	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	34	40	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	34	41	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	42	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	34	43	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	44	7	43	1	50	8.139535	0.962829	68.809769	3.502539	0.061275
(AA+Aa)*(BB)_vs_other	34	45	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	46	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	34	47	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	34	48	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	49	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	34	50	8	42	14	36	0.489796	0.184544	1.299964	1.456877	0.227428
(AA+Aa)*(BB)_vs_other	34	51	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	52	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	34	53	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	34	54	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	55	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	56	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	34	57	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	34	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	34	61	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	34	62	19	31	10	40	2.451613	0.998798	6.017639	3.108305	0.077894
(AA+Aa)*(BB)_vs_other	34	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	34	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	34	66	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	34	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	34	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	69	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	34	70	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	71	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	72	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	34	73	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	34	74	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	34	75	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	34	76	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	77	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	34	78	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	79	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	34	80	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	81	12	38	11	39	1.119617	0.440785	2.843884	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	82	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	34	83	8	42	6	44	1.396825	0.446801	4.366865	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	34	84	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	85	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	86	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	87	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	88	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	89	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	90	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	34	91	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	92	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	93	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	94	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	95	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	96	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	34	98	8	42	8	42	1.000000	0.343260	2.913245	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	34	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	36	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	35	37	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	35	38	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	35	39	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	35	40	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	35	41	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	35	42	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	35	43	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	35	44	7	43	1	50	8.139535	0.962829	68.809769	3.502539	0.061275
(AA+Aa)*(BB)_vs_other	35	45	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	46	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	35	47	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	35	48	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	49	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	35	50	9	41	14	36	0.564460	0.218397	1.458879	0.903444	0.341860
(AA+Aa)*(BB)_vs_other	35	51	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	52	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	35	53	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	35	54	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	55	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	56	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	35	57	4	46	4	46	1.000000	0.235762	4.241560	0.135870	0.712422
(AA+Aa)*(BB)_vs_other	35	58	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	35	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	35	61	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	35	62	19	31	10	40	2.451613	0.998798	6.017639	3.108305	0.077894
(AA+Aa)*(BB)_vs_other	35	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	35	64	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	35	66	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	35	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	35	68	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	69	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	35	70	14	36	15	35	0.907407	0.382341	2.153544	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	35	71	14	36	15	35	0.907407	0.382341	2.153544	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	35	72	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	35	73	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	35	74	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
(AA+Aa)*(BB)_vs_other	35	75	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	35	76	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	35	77	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	35	78	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	35	79	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	35	80	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
(AA+Aa)*(BB)_vs_other	35	81	12	38	12	38	1.000000	0.399375	2.503911	0.054825	0.814871
(AA+Aa)*(BB)_vs_other	35	82	8	42	6	44	1.396825	0.446801	4.366865	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	35	83	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	35	84	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	85	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	86	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	87	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	88	8	42	10	40	0.761905	0.273203	2.124788	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	89	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	90	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	35	91	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	92	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	93	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	94	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	95	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	96	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
(AA+Aa)*(BB)_vs_other	35	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	35	98	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	35	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	36	37	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
(AA+Aa)*(BB)_vs_other	36	38	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	36	39	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	36	40	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	36	41	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	42	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	36	43	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	44	7	43	1	50	8.139535	0.962829	68.809769	3.502539	0.061275
(AA+Aa)*(BB)_vs_other	36	45	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	46	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	36	47	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	36	48	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	49	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	36	50	8	42	14	36	0.489796	0.184544	1.299964	1.456877	0.227428
(AA+Aa)*(BB)_vs_other	36	51	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	52	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	36	53	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	36	54	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	55	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	56	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	36	57	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	36	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	36	61	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	36	62	19	31	10	40	2.451613	0.998798	6.017639	3.108305	0.077894
(AA+Aa)*(BB)_vs_other	36	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	36	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	36	66	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	36	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	36	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	69	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	36	70	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	71	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	72	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	36	73	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	36	74	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	36	75	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	36	76	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	77	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	36	78	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	79	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	36	80	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	81	12	38	11	39	1.119617	0.440785	2.843884	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	82	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	36	83	8	42	6	44	1.396825	0.446801	4.366865	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	36	84	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	85	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	86	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	87	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	88	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	89	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	90	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	36	91	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	92	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	93	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	94	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	95	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	96	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	97	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	36	98	8	42	8	42	1.000000	0.343260	2.913245	0.074405	0.785028
(AA+Aa)*(BB)_vs_other	36	99	1	49	1	50	1.020408	0.062068	16.775553	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	37	38	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	37	39	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	37	40	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	37	41	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	42	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
(AA+Aa)*(BB)_vs_other	37	43	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	44	7	43	1	50	8.139535	0.962829	68.809769	3.502539	0.061275
(AA+Aa)*(BB)_vs_other	37	45	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	46	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
(AA+Aa)*(BB)_vs_other	37	47	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	37	48	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	49	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	37	50	8	42	14	36	0.489796	0.184544	1.299964	1.456877	0.227428
(AA+Aa)*(BB)_vs_other	37	51	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	52	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	37	53	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	37	54	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	55	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	56	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
(AA+Aa)*(BB)_vs_other	37	57	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	58	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	59	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	37	60	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	37	61	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
(AA+Aa)*(BB)_vs_other	37	62	19	31	10	40	2.451613	0.998798	6.017639	3.108305	0.077894
(AA+Aa)*(BB)_vs_other	37	63	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	37	64	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	65	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
(AA+Aa)*(BB)_vs_other	37	66	8	42	2	48	4.571429	0.919362	22.730947	2.777778	0.095581
(AA+Aa)*(BB)_vs_other	37	67	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
(AA+Aa)*(BB)_vs_other	37	68	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	69	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
(AA+Aa)*(BB)_vs_other	37	70	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	71	13	37	14	36	0.903475	0.373463	2.185668	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	72	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	37	73	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	37	74	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
(AA+Aa)*(BB)_vs_other	37	75	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	37	76	1	49	2	48	0.489796	0.042979	5.581791	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	77	8	42	4	46	2.190476	0.614507	7.808193	0.852273	0.355910
(AA+Aa)*(BB)_vs_other	37	78	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	79	1	50	3	47	0.313333	0.031478	3.118931	0.281364	0.595809
(AA+Aa)*(BB)_vs_other	37	80	4	46	5	45	0.782609	0.197374	3.103133	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	81	12	38	11	39	1.119617	0.440785	2.843884	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	82	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
(AA+Aa)*(BB)_vs_other	37	83	8	42	6	44	1.396825	0.446801	4.366865	0.083056	0.773197
(AA+Aa)*(BB)_vs_other	37	84	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	85	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	86	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	87	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	88	8	42	9	41	0.867725	0.305145	2.467504	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	89	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	90	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
(AA+Aa)*(BB)_vs_other	37	91	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	92	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	93	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	94	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	95	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
(AA+Aa)*(BB)_vs_other	37	96	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
