Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
AA*bb_vs_other	31	89	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	90	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	31	91	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	92	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	93	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	94	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	95	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	96	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	97	9	41	8	42	1.152439	0.405268	3.277131	0.000000	1.000000
AA*bb_vs_other	31	98	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
AA*bb_vs_other	31	99	7	43	7	43	1.000000	0.323122	3.094806	0.083056	0.773197
AA*bb_vs_other	32	33	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	34	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	35	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	36	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	38	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	32	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	40	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	41	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	42	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	43	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	44	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	32	45	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	46	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	32	47	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	48	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	50	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
AA*bb_vs_other	32	51	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	54	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	55	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	56	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	32	57	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
AA*bb_vs_other	32	58	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	59	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	32	60	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	32	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	62	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	32	63	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	32	64	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	65	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	32	66	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	32	67	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	32	68	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
AA*bb_vs_other	32	69	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
AA*bb_vs_other	32	70	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	32	71	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	32	72	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
AA*bb_vs_other	32	73	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
AA*bb_vs_other	32	74	12	38	9	41	1.438596	0.545103	3.796639	0.241109	0.623406
AA*bb_vs_other	32	75	8	42	5	45	1.714286	0.519501	5.656917	0.353669	0.552043
AA*bb_vs_other	32	76	11	39	6	44	2.068376	0.699524	6.115846	1.133948	0.286935
AA*bb_vs_other	32	77	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	32	78	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	32	79	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
AA*bb_vs_other	32	80	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	32	81	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	32	82	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	32	83	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	32	84	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	32	85	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	32	86	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	32	87	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	32	88	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	32	89	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	90	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	32	91	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	92	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	93	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	94	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	95	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	96	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	97	9	41	7	43	1.348432	0.459563	3.956514	0.074405	0.785028
AA*bb_vs_other	32	98	2	48	3	47	0.652778	0.104309	4.085148	0.000000	1.000000
AA*bb_vs_other	32	99	7	43	6	44	1.193798	0.371020	3.841176	0.000000	1.000000
AA*bb_vs_other	33	34	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	35	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	36	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	38	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	33	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	40	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	41	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	42	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	43	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	44	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	33	45	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	46	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	33	47	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	48	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	50	6	44	1	49	6.681818	0.773806	57.697495	2.457757	0.116946
AA*bb_vs_other	33	51	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	54	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	55	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	56	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	33	57	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
AA*bb_vs_other	33	58	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	59	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	33	60	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	33	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	62	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	33	63	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	33	64	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	65	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	33	66	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	33	67	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	33	68	14	36	9	41	1.771605	0.685458	4.578815	0.903444	0.341860
AA*bb_vs_other	33	69	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
AA*bb_vs_other	33	70	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
AA*bb_vs_other	33	71	3	47	1	50	3.191489	0.320623	31.768194	0.281364	0.595809
AA*bb_vs_other	33	72	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
AA*bb_vs_other	33	73	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
AA*bb_vs_other	33	74	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
AA*bb_vs_other	33	75	7	43	5	45	1.465116	0.431940	4.969597	0.094697	0.758289
AA*bb_vs_other	33	76	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
AA*bb_vs_other	33	77	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	33	78	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	33	79	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
AA*bb_vs_other	33	80	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	33	81	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	33	82	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	33	83	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	33	84	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	33	85	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	33	86	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	33	87	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	33	88	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	33	89	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	90	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	33	91	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	92	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	93	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	94	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	95	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	96	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	97	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
AA*bb_vs_other	33	98	1	49	3	47	0.319728	0.032109	3.183668	0.260417	0.609834
AA*bb_vs_other	33	99	6	44	6	44	1.000000	0.299304	3.341089	0.094697	0.758289
AA*bb_vs_other	34	35	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	36	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	38	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	40	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	41	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	42	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	43	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	44	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	45	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	46	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	47	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	48	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	50	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
AA*bb_vs_other	34	51	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	54	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	55	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	56	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	34	57	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
AA*bb_vs_other	34	58	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	59	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	60	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	62	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	34	63	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	34	64	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	65	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	66	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	34	67	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	68	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	34	69	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
AA*bb_vs_other	34	70	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	34	71	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	34	72	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
AA*bb_vs_other	34	73	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
AA*bb_vs_other	34	74	13	37	9	41	1.600601	0.613409	4.176531	0.524476	0.468939
AA*bb_vs_other	34	75	9	41	5	45	1.975610	0.611770	6.379904	0.747508	0.387266
AA*bb_vs_other	34	76	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
AA*bb_vs_other	34	77	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	34	78	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	34	79	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
AA*bb_vs_other	34	80	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	34	81	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	34	82	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	34	83	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	34	84	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	34	85	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	34	86	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	34	87	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	34	88	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	34	89	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	90	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	34	91	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	92	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	93	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	94	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	95	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	96	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	97	10	40	7	43	1.535714	0.533381	4.421643	0.283487	0.594425
AA*bb_vs_other	34	98	3	47	3	47	1.000000	0.191931	5.210198	0.177305	0.673700
AA*bb_vs_other	34	99	8	42	6	44	1.396825	0.446801	4.366865	0.083056	0.773197
AA*bb_vs_other	35	36	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	38	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	35	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	40	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	41	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	42	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	43	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	44	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	35	45	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	46	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	35	47	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	48	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	50	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
AA*bb_vs_other	35	51	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	54	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	55	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	56	2	48	1	49	2.041667	0.179154	23.267157	0.000000	1.000000
AA*bb_vs_other	35	57	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
AA*bb_vs_other	35	58	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	59	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	35	60	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	35	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	62	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	35	63	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	35	64	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	65	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	35	66	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
AA*bb_vs_other	35	67	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	35	68	16	34	10	40	1.882353	0.755539	4.689701	1.299376	0.254327
AA*bb_vs_other	35	69	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	35	70	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	35	71	4	46	1	50	4.347826	0.468623	40.338570	0.883936	0.347126
AA*bb_vs_other	35	72	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	35	73	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	35	74	13	37	10	40	1.405405	0.550180	3.590031	0.225861	0.634610
AA*bb_vs_other	35	75	9	41	5	45	1.975610	0.611770	6.379904	0.747508	0.387266
AA*bb_vs_other	35	76	12	38	6	44	2.315789	0.792889	6.763722	1.693767	0.193105
AA*bb_vs_other	35	77	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	35	78	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
AA*bb_vs_other	35	79	13	37	7	43	2.158301	0.779390	5.976805	1.562500	0.211300
AA*bb_vs_other	35	80	5	45	3	47	1.740741	0.392861	7.713101	0.135870	0.712422
AA*bb_vs_other	35	81	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	35	82	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	35	83	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	35	84	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	35	85	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	35	86	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	35	87	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	35	88	4	46	2	48	2.086957	0.364506	11.948754	0.177305	0.673700
AA*bb_vs_other	35	89	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	90	3	47	2	48	1.531915	0.244789	9.586875	0.000000	1.000000
AA*bb_vs_other	35	91	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	92	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	93	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	94	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	95	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	96	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	97	10	40	8	42	1.312500	0.470635	3.660278	0.067751	0.794640
AA*bb_vs_other	35	98	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
AA*bb_vs_other	35	99	8	42	7	43	1.170068	0.389516	3.514769	0.000000	1.000000
AA*bb_vs_other	36	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	36	38	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	36	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	36	40	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	36	41	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	36	42	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	36	43	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	36	44	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	36	45	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	36	46	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
AA*bb_vs_other	36	47	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	36	48	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	36	49	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	36	50	7	43	1	49	7.976744	0.943226	67.458336	3.396739	0.065325
AA*bb_vs_other	36	51	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
AA*bb_vs_other	36	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
AA*bb_vs_other	36	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
