Model	SNP1	SNP2	a	b	c	d	OR	Lower_CI	Upper_CI	chi_square	chi_pvalue
aa*Bb_vs_other	27	61	12	38	7	43	1.939850	0.693055	5.429605	1.039636	0.307906
aa*Bb_vs_other	27	62	11	39	9	41	1.284900	0.480306	3.437326	0.062500	0.802587
aa*Bb_vs_other	27	63	17	33	11	39	1.826446	0.750873	4.442705	1.240079	0.265456
aa*Bb_vs_other	27	64	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
aa*Bb_vs_other	27	65	16	34	12	38	1.490196	0.618137	3.592543	0.446429	0.504036
aa*Bb_vs_other	27	66	17	33	11	39	1.826446	0.750873	4.442705	1.240079	0.265456
aa*Bb_vs_other	27	67	15	35	12	38	1.357143	0.558890	3.295524	0.202943	0.652356
aa*Bb_vs_other	27	68	10	40	5	45	2.250000	0.708921	7.141131	1.254902	0.262618
aa*Bb_vs_other	27	69	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	27	70	12	38	15	35	0.736842	0.303442	1.789260	0.202943	0.652356
aa*Bb_vs_other	27	71	12	38	15	35	0.736842	0.303442	1.789260	0.202943	0.652356
aa*Bb_vs_other	27	72	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	27	73	3	47	1	49	3.127660	0.314103	31.143450	0.260417	0.609834
aa*Bb_vs_other	27	74	4	46	1	49	4.260870	0.459089	39.545719	0.842105	0.358795
aa*Bb_vs_other	27	75	12	38	12	38	1.000000	0.399375	2.503911	0.054825	0.814871
aa*Bb_vs_other	27	76	10	40	6	44	1.833333	0.610881	5.502070	0.669643	0.413176
aa*Bb_vs_other	27	77	19	31	12	38	1.940860	0.817620	4.607197	1.683029	0.194522
aa*Bb_vs_other	27	78	19	31	9	41	2.792115	1.112557	7.007195	4.017857	0.045021
aa*Bb_vs_other	27	79	8	42	3	47	2.984127	0.742782	11.988736	1.634321	0.201106
aa*Bb_vs_other	27	80	15	35	8	42	2.250000	0.854420	5.925075	2.032750	0.153942
aa*Bb_vs_other	27	81	16	34	9	41	2.143791	0.841890	5.458957	1.920000	0.165857
aa*Bb_vs_other	27	82	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
aa*Bb_vs_other	27	83	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
aa*Bb_vs_other	27	84	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	85	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	86	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	87	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	88	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	89	14	36	7	43	2.388889	0.870445	6.556178	2.169982	0.140728
aa*Bb_vs_other	27	90	15	35	9	41	1.952381	0.761517	5.005526	1.370614	0.241706
aa*Bb_vs_other	27	91	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	92	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	93	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	94	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	95	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	96	15	35	7	43	2.632653	0.966563	7.170628	2.855478	0.091063
aa*Bb_vs_other	27	97	9	41	4	46	2.524390	0.722685	8.817879	1.414677	0.234281
aa*Bb_vs_other	27	98	16	34	7	43	2.890756	1.068135	7.823425	3.613778	0.057303
aa*Bb_vs_other	27	99	13	37	6	44	2.576576	0.891278	7.448569	2.339181	0.126156
aa*Bb_vs_other	28	29	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	30	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	31	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	32	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	33	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	34	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	35	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	28	36	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	38	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	40	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
aa*Bb_vs_other	28	41	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
aa*Bb_vs_other	28	42	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	28	43	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
aa*Bb_vs_other	28	44	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	45	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	28	46	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	47	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
aa*Bb_vs_other	28	48	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	28	49	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
aa*Bb_vs_other	28	50	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	28	51	3	47	6	44	0.468085	0.110280	1.986799	0.488400	0.484642
aa*Bb_vs_other	28	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	54	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	28	55	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	28	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	57	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	28	58	3	47	11	39	0.226306	0.058940	0.868921	4.069767	0.043657
aa*Bb_vs_other	28	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	62	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
aa*Bb_vs_other	28	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	64	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	28	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	28	68	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	28	69	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	28	70	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	28	71	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	28	72	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	28	73	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	28	74	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	28	75	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	28	76	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	28	77	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	28	78	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
aa*Bb_vs_other	28	79	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	28	80	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	28	81	4	46	7	43	0.534162	0.146022	1.954008	0.408580	0.522691
aa*Bb_vs_other	28	82	5	45	8	42	0.583333	0.176775	1.924923	0.353669	0.552043
aa*Bb_vs_other	28	83	3	47	8	42	0.335106	0.083412	1.346291	1.634321	0.201106
aa*Bb_vs_other	28	84	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	28	85	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	28	86	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	28	87	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	28	88	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	28	89	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	28	90	3	47	7	43	0.392097	0.095312	1.613028	1.000000	0.317311
aa*Bb_vs_other	28	91	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	28	92	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	28	93	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	28	94	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	28	95	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	28	96	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	28	97	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	28	98	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	28	99	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
aa*Bb_vs_other	29	30	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	31	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	32	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	33	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	34	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	35	5	45	11	39	0.393939	0.125888	1.232745	1.860119	0.172611
aa*Bb_vs_other	29	36	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	37	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	38	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	39	4	46	9	41	0.396135	0.113406	1.383729	1.414677	0.234281
aa*Bb_vs_other	29	40	4	46	11	39	0.308300	0.090898	1.045663	2.823529	0.092892
aa*Bb_vs_other	29	41	9	41	14	36	0.564460	0.218397	1.458879	0.903444	0.341860
aa*Bb_vs_other	29	42	6	44	12	38	0.431818	0.147848	1.261211	1.693767	0.193105
aa*Bb_vs_other	29	43	8	42	15	35	0.444444	0.168774	1.170385	2.032750	0.153942
aa*Bb_vs_other	29	44	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	45	5	45	16	34	0.236111	0.078710	0.708278	6.027728	0.014083
aa*Bb_vs_other	29	46	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	47	4	46	12	38	0.275362	0.082077	0.923821	3.645833	0.056210
aa*Bb_vs_other	29	48	4	46	16	34	0.184783	0.056669	0.602524	7.562500	0.005960
aa*Bb_vs_other	29	49	4	46	11	39	0.308300	0.090898	1.045663	2.823529	0.092892
aa*Bb_vs_other	29	50	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	29	51	7	43	15	35	0.379845	0.139458	1.034594	2.855478	0.091063
aa*Bb_vs_other	29	52	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	53	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	54	4	46	16	34	0.184783	0.056669	0.602524	7.562500	0.005960
aa*Bb_vs_other	29	55	6	44	15	35	0.318182	0.111826	0.905331	3.857746	0.049517
aa*Bb_vs_other	29	56	4	46	8	42	0.456522	0.128071	1.627322	0.852273	0.355910
aa*Bb_vs_other	29	57	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	29	58	5	45	17	33	0.215686	0.072253	0.643858	7.051282	0.007921
aa*Bb_vs_other	29	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	61	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	62	5	45	13	37	0.316239	0.103246	0.968632	3.319783	0.068451
aa*Bb_vs_other	29	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	64	6	44	15	35	0.318182	0.111826	0.905331	3.857746	0.049517
aa*Bb_vs_other	29	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	29	68	6	44	15	35	0.318182	0.111826	0.905331	3.857746	0.049517
aa*Bb_vs_other	29	69	6	44	16	34	0.289773	0.102468	0.819461	4.720280	0.029809
aa*Bb_vs_other	29	70	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	29	71	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	29	72	5	45	13	37	0.316239	0.103246	0.968632	3.319783	0.068451
aa*Bb_vs_other	29	73	5	45	14	36	0.285714	0.094045	0.868014	4.158545	0.041425
aa*Bb_vs_other	29	74	6	44	13	37	0.388112	0.134254	1.121984	2.339181	0.126156
aa*Bb_vs_other	29	75	6	44	15	35	0.318182	0.111826	0.905331	3.857746	0.049517
aa*Bb_vs_other	29	76	6	44	14	36	0.350649	0.122345	1.004986	3.062500	0.080118
aa*Bb_vs_other	29	77	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	29	78	5	45	11	39	0.393939	0.125888	1.232745	1.860119	0.172611
aa*Bb_vs_other	29	79	4	46	11	39	0.308300	0.090898	1.045663	2.823529	0.092892
aa*Bb_vs_other	29	80	5	45	11	39	0.393939	0.125888	1.232745	1.860119	0.172611
aa*Bb_vs_other	29	81	7	43	11	39	0.577167	0.203584	1.636290	0.609756	0.434880
aa*Bb_vs_other	29	82	7	43	12	38	0.515504	0.184175	1.442886	1.039636	0.307906
aa*Bb_vs_other	29	83	5	45	12	38	0.351852	0.113760	1.088257	2.551382	0.110198
aa*Bb_vs_other	29	84	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	85	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	86	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	87	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	88	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	89	4	46	10	40	0.347826	0.101205	1.195419	2.076412	0.149591
aa*Bb_vs_other	29	90	5	45	11	39	0.393939	0.125888	1.232745	1.860119	0.172611
aa*Bb_vs_other	29	91	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	29	92	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	29	93	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	29	94	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	29	95	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	29	96	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	29	97	2	48	4	46	0.479167	0.083691	2.743442	0.177305	0.673700
aa*Bb_vs_other	29	98	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	29	99	6	44	8	42	0.715909	0.228997	2.238131	0.083056	0.773197
aa*Bb_vs_other	30	31	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	32	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	33	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	34	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	35	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	30	36	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	38	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	40	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
aa*Bb_vs_other	30	41	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
aa*Bb_vs_other	30	42	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	30	43	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
aa*Bb_vs_other	30	44	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	45	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	30	46	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	47	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
aa*Bb_vs_other	30	48	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	30	49	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
aa*Bb_vs_other	30	50	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	30	51	3	47	6	44	0.468085	0.110280	1.986799	0.488400	0.484642
aa*Bb_vs_other	30	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	54	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	30	55	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	30	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	57	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	30	58	3	47	11	39	0.226306	0.058940	0.868921	4.069767	0.043657
aa*Bb_vs_other	30	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	62	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
aa*Bb_vs_other	30	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	64	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	30	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	67	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	30	68	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	30	69	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	30	70	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	30	71	1	50	4	46	0.230000	0.024790	2.133910	0.883936	0.347126
aa*Bb_vs_other	30	72	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	30	73	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	30	74	2	48	8	42	0.218750	0.043993	1.087711	2.777778	0.095581
aa*Bb_vs_other	30	75	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	30	76	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	30	77	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	30	78	5	45	7	43	0.682540	0.201224	2.315139	0.094697	0.758289
aa*Bb_vs_other	30	79	2	48	9	41	0.189815	0.038790	0.928837	3.677222	0.055161
aa*Bb_vs_other	30	80	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	30	81	4	46	7	43	0.534162	0.146022	1.954008	0.408580	0.522691
aa*Bb_vs_other	30	82	5	45	8	42	0.583333	0.176775	1.924923	0.353669	0.552043
aa*Bb_vs_other	30	83	3	47	8	42	0.335106	0.083412	1.346291	1.634321	0.201106
aa*Bb_vs_other	30	84	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	30	85	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	30	86	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	30	87	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	30	88	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	30	89	2	48	7	43	0.255952	0.050426	1.299173	1.953602	0.162199
aa*Bb_vs_other	30	90	3	47	7	43	0.392097	0.095312	1.613028	1.000000	0.317311
aa*Bb_vs_other	30	91	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	30	92	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	30	93	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	30	94	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	30	95	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	30	96	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	30	97	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	30	98	1	49	7	43	0.125364	0.014824	1.060192	3.396739	0.065325
aa*Bb_vs_other	30	99	3	47	4	46	0.734043	0.155614	3.462529	0.000000	1.000000
aa*Bb_vs_other	31	32	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	33	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	34	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	35	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	31	36	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	37	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	38	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	39	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	40	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
aa*Bb_vs_other	31	41	7	43	9	41	0.741602	0.252748	2.175978	0.074405	0.785028
aa*Bb_vs_other	31	42	1	49	1	49	1.000000	0.060810	16.444649	0.510204	0.475051
aa*Bb_vs_other	31	43	4	46	6	44	0.637681	0.168488	2.413447	0.111111	0.738883
aa*Bb_vs_other	31	44	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	45	3	47	10	40	0.255319	0.065703	0.992166	3.183024	0.074407
aa*Bb_vs_other	31	46	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	47	1	50	2	48	0.480000	0.042133	5.468393	0.000303	0.986109
aa*Bb_vs_other	31	48	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	31	49	1	50	1	49	0.980000	0.059611	16.111240	0.490147	0.483862
aa*Bb_vs_other	31	50	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	31	51	3	47	6	44	0.468085	0.110280	1.986799	0.488400	0.484642
aa*Bb_vs_other	31	52	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	53	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	54	1	49	9	41	0.092971	0.011302	0.764745	5.444445	0.019631
aa*Bb_vs_other	31	55	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	31	56	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	57	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	31	58	3	47	11	39	0.226306	0.058940	0.868921	4.069767	0.043657
aa*Bb_vs_other	31	59	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	60	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	61	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	62	2	48	2	48	1.000000	0.135279	7.392135	0.260417	0.609834
aa*Bb_vs_other	31	63	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	64	2	48	6	44	0.305556	0.058577	1.593872	1.222826	0.268807
aa*Bb_vs_other	31	65	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
aa*Bb_vs_other	31	66	1	50	1	50	1.000000	0.060844	16.435440	0.510000	0.475139
