Marker1	Marker2	group1_spearman	group1_lower	group1_upper	group1_t	group1_n	group1_se	group2_spearman	group2_lower	group2_upper	group2_t	group2_n	group2_se	z_test	z_pvalue
ABCA11P	ABCA3	0.033077	-0.366855	0.422690	0.158718	25	0.213201	0.349692	-0.052731	0.654406	1.790082	25	0.213201	-1.101133	0.270839
ABCA11P	ABCA4	0.160000	-0.251007	0.522127	0.777348	25	0.213201	0.608696	0.281190	0.809204	3.679340	25	0.213201	-1.809086	0.070438
ABCA11P	ABCA5	0.492308	0.120638	0.742925	2.712508	25	0.213201	0.368603	-0.031058	0.666645	1.901662	25	0.213201	0.505108	0.613483
ABCA11P	ABCA6	-0.050000	-0.436513	0.352094	-0.240092	25	0.213201	0.774144	0.546035	0.895388	5.865099	25	0.213201	-3.584042	0.000338
ABCA11P	ABCA7	-0.242308	-0.581746	0.169012	-1.197761	25	0.213201	0.719454	0.453135	0.867870	4.967856	25	0.213201	-3.826508	0.000130
ABCA11P	ABCA8	-0.383846	-0.676394	0.013310	-1.993575	25	0.213201	0.585225	0.247267	0.796237	3.461267	25	0.213201	-3.565158	0.000364
ABCA11P	ABCA9	-0.169231	-0.528995	0.242095	-0.823480	25	0.213201	0.626010	0.306750	0.818647	3.849938	25	0.213201	-3.003875	0.002666
ABCA11P	ABCB1	-0.040000	-0.428367	0.360841	-0.191987	25	0.213201	0.364756	-0.035498	0.664168	1.878746	25	0.213201	-1.400882	0.161249
ABCA11P	ABCB10	0.290000	-0.118744	0.614699	1.453242	25	0.213201	0.634090	0.318839	0.823018	3.932691	25	0.213201	-1.491356	0.135868
ABCA11P	ABCB11	-0.340769	-0.648575	0.062828	-1.738315	25	0.213201	0.179300	-0.232295	0.536432	0.874056	25	0.213201	-1.778446	0.075331
ABCA11P	ABCB4	0.020769	-0.377466	0.412521	0.099627	25	0.213201	-0.489419	-0.741215	-0.116886	-2.691560	25	0.213201	1.844270	0.065144
ABCA11P	ABCB5	-0.076154	-0.457524	0.328880	-0.366285	25	0.213201	-0.262459	-0.595807	0.148030	-1.304439	25	0.213201	0.638271	0.523297
ABCA11P	ABCB6	-0.101538	-0.477517	0.305871	-0.489491	25	0.213201	0.716045	0.447529	0.866124	4.919429	25	0.213201	-3.321168	0.000896
ABCA11P	ABCB7	0.126923	-0.282376	0.497128	0.613665	25	0.213201	0.563678	0.216837	0.784160	3.272791	25	0.213201	-1.693459	0.090368
ABCA11P	ABCB8	-0.072308	-0.454460	0.332325	-0.347686	25	0.213201	0.512505	0.147171	0.754790	2.862387	25	0.213201	-2.117848	0.034188
ABCA11P	ABCB9	-0.162308	-0.523849	0.248785	-0.788860	25	0.213201	-0.495191	-0.744628	-0.124393	-2.733532	25	0.213201	1.257525	0.208564
ABCA11P	ABCC1	-0.409231	-0.692405	-0.016812	-2.150959	25	0.213201	0.199384	-0.212494	0.551103	0.975806	25	0.213201	-2.111954	0.034690
ABCA11P	ABCC10	-0.016923	-0.409323	0.380760	-0.081172	25	0.213201	0.386302	-0.010426	0.677955	2.008562	25	0.213201	-1.407480	0.159285
ABCA11P	ABCC11	0.065385	-0.338498	0.448924	0.314246	25	0.213201	0.269771	-0.140325	0.600859	1.343591	25	0.213201	-0.700268	0.483760
ABCA11P	ABCC12	-0.376923	-0.671978	0.021402	-1.951601	25	0.213201	0.586685	0.249352	0.797049	3.474422	25	0.213201	-3.545684	0.000392
ABCA11P	ABCC13	-0.033077	-0.422690	0.366855	-0.158718	25	0.213201	-0.016545	-0.409008	0.381084	-0.079357	25	0.213201	-0.054866	0.956245
ABCA11P	ABCC2	0.216154	-0.195698	0.563189	1.061738	25	0.213201	0.613313	0.287961	0.811733	3.723975	25	0.213201	-1.640391	0.100924
ABCA11P	ABCC3	-0.420769	-0.699591	-0.030743	-2.224438	25	0.213201	0.491728	0.119884	0.742581	2.708292	25	0.213201	-3.273385	0.001063
ABCA11P	ABCC4	0.008462	-0.387973	0.402254	0.040582	25	0.213201	0.389765	-0.006350	0.680152	2.029775	25	0.213201	-1.336804	0.181287
ABCA11P	ABCC5	0.572308	0.228944	0.789017	3.347026	25	0.213201	0.688342	0.402747	0.851799	4.550913	25	0.213201	-0.642926	0.520272
ABCA11P	ABCC6	-0.034615	-0.423954	0.365522	-0.166109	25	0.213201	0.767603	0.534621	0.892145	5.743716	25	0.213201	-3.479456	0.000502
ABCA11P	ABCC6P1	-0.050769	-0.437137	0.351418	-0.243795	25	0.213201	0.658715	0.356322	0.836203	4.198720	25	0.213201	-2.790452	0.005263
ABCA11P	ABCC6P2	0.230769	-0.180860	0.573602	1.137431	25	0.213201	0.503655	0.135480	0.749610	2.795963	25	0.213201	-1.058633	0.289767
ABCA11P	ABCC8	0.001538	-0.393838	0.396435	0.007378	25	0.213201	-0.757214	-0.886968	-0.516665	-5.559796	25	0.213201	3.287410	0.001011
ABCA11P	ABCC9	-0.171538	-0.530704	0.239857	-0.835047	25	0.213201	0.380531	-0.017191	0.674282	1.973427	25	0.213201	-1.903516	0.056973
ABCA11P	ABCD1	-0.236923	-0.577954	0.174556	-1.169542	25	0.213201	0.568296	0.223302	0.786762	3.312310	25	0.213201	-2.940232	0.003280
ABCA11P	ABCD1P2	-0.014615	-0.407400	0.382732	-0.070100	25	0.213201	0.626780	0.307897	0.819064	3.857729	25	0.213201	-2.489825	0.012781
ABCA11P	ABCD2	0.306154	-0.101230	0.625609	1.542321	25	0.213201	0.102386	-0.305094	0.478178	0.493622	25	0.213201	0.708263	0.478782
ABCA11P	ABCD3	0.575385	0.233286	0.790742	3.373891	25	0.213201	0.438630	0.052612	0.710606	2.340795	25	0.213201	0.613582	0.539492
ABCA11P	ABCD4	-0.230769	-0.573602	0.180860	-1.137431	25	0.213201	0.566372	0.220604	0.785678	3.295788	25	0.213201	-2.909232	0.003623
ABCA11P	ABCE1	0.412308	0.020512	0.694327	2.170429	25	0.213201	0.322879	-0.082826	0.636775	1.636100	25	0.213201	0.343373	0.731318
ABCA11P	ABCF1	-0.205385	-0.555445	0.206512	-1.006446	25	0.213201	0.665256	0.366445	0.839671	4.273225	25	0.213201	-3.351555	0.000804
ABCA11P	ABCF2	-0.080000	-0.460578	0.325424	-0.384900	25	0.213201	-0.353598	-0.656947	0.048286	-1.812913	25	0.213201	0.959759	0.337177
ABCA11P	ABCF3	-0.130769	-0.500067	0.278773	-0.632579	25	0.213201	0.544825	0.190753	0.773453	3.115961	25	0.213201	-2.462641	0.013792
ABCA11P	ABCG1	0.246923	-0.164239	0.584984	1.222042	25	0.213201	0.845295	0.675921	0.929854	7.587310	25	0.213201	-3.274520	0.001058
ABCA11P	ABCG2	0.164615	-0.246560	0.525567	0.800387	25	0.213201	0.495575	0.124895	0.744855	2.736347	25	0.213201	-1.251352	0.210806
ABCA11P	ABCG4	-0.140769	-0.507668	0.269350	-0.681895	25	0.213201	0.439400	0.053562	0.711078	2.345884	25	0.213201	-2.033745	0.041977
ABCA11P	ABCG5	-0.203077	-0.553777	0.208817	-0.994648	25	0.213201	-0.230473	-0.573393	0.181162	-1.135891	25	0.213201	0.095351	0.924036
ABCA11P	ABCG8	-0.163077	-0.524422	0.248044	-0.792701	25	0.213201	-0.672182	-0.843328	-0.377241	-4.354039	25	0.213201	2.156358	0.031056
ABCA11P	ABHD1	-0.404615	-0.689514	-0.011282	-2.121919	25	0.213201	0.521839	0.159614	0.760221	2.933794	25	0.213201	-3.343224	0.000828
ABCA11P	ABHD10	0.338462	-0.065426	0.647062	1.725014	25	0.213201	0.387072	-0.009522	0.678444	2.013267	25	0.213201	-0.185722	0.852663
ABCA11P	ABHD11	-0.315385	-0.631788	0.091106	-1.593877	25	0.213201	0.394651	-0.000577	0.683242	2.059876	25	0.213201	-2.466940	0.013627
ABCA11P	ABHD12	-0.143846	-0.509996	0.266435	-0.697112	25	0.213201	0.399153	0.004768	0.686082	2.087801	25	0.213201	-1.882158	0.059815
ABCA11P	ABHD12B	-0.169231	-0.528995	0.242095	-0.823480	25	0.213201	0.408234	0.015616	0.691781	2.144671	25	0.213201	-2.004452	0.045022
ABCA11P	ABHD13	0.423077	0.033548	0.701022	2.239289	25	0.213201	0.709888	0.437460	0.862962	4.833788	25	0.213201	-1.444473	0.148606
ABCA11P	ABHD14A	0.087692	-0.318481	0.466660	0.422184	25	0.213201	0.411391	0.019409	0.693755	2.164621	25	0.213201	-1.158718	0.246571
ABCA11P	ABHD14A-ACY1	-0.226923	-0.570873	0.184783	-1.117436	25	0.213201	0.486627	0.113269	0.739559	2.671422	25	0.213201	-2.529172	0.011433
ABCA11P	ABHD14B	-0.110769	-0.484692	0.297384	-0.534520	25	0.213201	0.336668	-0.067441	0.645883	1.714701	25	0.213201	-1.530806	0.125817
ABCA11P	ABHD15	-0.161538	-0.523275	0.249526	-0.785021	25	0.213201	0.440554	0.054989	0.711784	2.353528	25	0.213201	-2.108989	0.034946
ABCA11P	ABHD16A	0.063077	-0.340548	0.447071	0.303110	25	0.213201	0.416009	0.024978	0.696633	2.193971	25	0.213201	-1.259308	0.207919
ABCA11P	ABHD16B	-0.164615	-0.525567	0.246560	-0.800387	25	0.213201	-0.296268	-0.618947	0.111979	-1.487638	25	0.213201	0.461994	0.644086
ABCA11P	ABHD17A	-0.176154	-0.534114	0.235366	-0.858225	25	0.213201	-0.420162	-0.699214	-0.030006	-2.220537	25	0.213201	0.895083	0.370743
ABCA11P	ABHD17B	0.063846	-0.339865	0.447689	0.306821	25	0.213201	0.415929	0.024881	0.696584	2.193461	25	0.213201	-1.256425	0.208962
ABCA11P	ABHD17C	0.026154	-0.372837	0.416982	0.125472	25	0.213201	-0.324356	-0.637755	0.081187	-1.644462	25	0.213201	1.202830	0.229042
ABCA12	ABCA13	-0.150000	-0.514635	0.260582	-0.727607	25	0.213201	-0.763846	-0.890277	-0.528103	-5.675994	25	0.213201	2.833206	0.004608
ABCA12	ABCA17P	0.089231	-0.317087	0.467872	0.429650	25	0.213201	0.264615	-0.145763	0.597300	1.315959	25	0.213201	-0.602286	0.546984
ABCA12	ABCA2	0.151538	-0.259114	0.515791	0.735244	25	0.213201	0.559831	0.211473	0.781985	3.240202	25	0.213201	-1.591555	0.111485
ABCA12	ABCA3	0.271538	-0.138454	0.602076	1.353092	25	0.213201	0.603694	0.273891	0.806457	3.631654	25	0.213201	-1.394358	0.163209
ABCA12	ABCA4	-0.182308	-0.538643	0.229351	-0.889219	25	0.213201	0.078462	-0.326808	0.459357	0.377452	25	0.213201	-0.872245	0.383075
ABCA12	ABCA5	-0.031538	-0.421424	0.368187	-0.151328	25	0.213201	0.477692	0.101763	0.734239	2.607696	25	0.213201	-1.829248	0.067362
ABCA12	ABCA6	-0.374615	-0.670502	0.024088	-1.937695	25	0.213201	0.400769	0.006692	0.687098	2.097867	25	0.213201	-2.714147	0.006645
ABCA12	ABCA7	0.040000	-0.360841	0.428367	0.191987	25	0.213201	0.541258	0.185874	0.771412	3.087068	25	0.213201	-1.876917	0.060530
ABCA12	ABCA8	0.400769	0.006692	0.687098	2.097867	25	0.213201	0.541538	0.186257	0.771573	3.089332	25	0.213201	-0.602846	0.546611
ABCA12	ABCA9	0.023077	-0.375484	0.414435	0.110703	25	0.213201	0.408462	0.015889	0.691924	2.146106	25	0.213201	-1.362079	0.173173
ABCA12	ABCB1	0.001538	-0.393838	0.396435	0.007378	25	0.213201	-0.400769	-0.687098	-0.006692	-2.097867	25	0.213201	1.413225	0.157589
ABCA12	ABCB10	-0.010000	-0.403543	0.386665	-0.047961	25	0.213201	0.259231	-0.151417	0.593568	1.287231	25	0.213201	-0.913013	0.361236
ABCA12	ABCB11	0.096923	-0.310090	0.473911	0.467026	25	0.213201	0.298462	-0.109601	0.620430	1.499726	25	0.213201	-0.698486	0.484873
ABCA12	ABCB4	0.153077	-0.257644	0.516946	0.742887	25	0.213201	-0.645385	-0.829091	-0.335909	-4.052005	25	0.213201	3.056726	0.002238
ABCA12	ABCB5	-0.142308	-0.508833	0.267894	-0.689501	25	0.213201	0.063089	-0.340538	0.447081	0.303168	25	0.213201	-0.684728	0.493516
ABCA12	ABCB6	-0.106154	-0.481111	0.301636	-0.511989	25	0.213201	0.489231	0.116642	0.741103	2.690199	25	0.213201	-2.127959	0.033340
ABCA12	ABCB7	-0.091538	-0.469687	0.314992	-0.440854	25	0.213201	-0.179231	-0.536381	0.232363	-0.873708	25	0.213201	0.296481	0.766863
ABCA12	ABCB8	-0.013077	-0.406116	0.384045	-0.062720	25	0.213201	0.168462	-0.242841	0.528424	0.819627	25	0.213201	-0.607475	0.543536
ABCA12	ABCB9	0.292308	-0.116258	0.616265	1.465882	25	0.213201	-0.615385	-0.812865	-0.291010	-3.744202	25	0.213201	3.378414	0.000729
ABCA12	ABCC1	0.130000	-0.279494	0.499480	0.628794	25	0.213201	0.370527	-0.028831	0.667881	1.913162	25	0.213201	-0.856665	0.391630
ABCA12	ABCC10	0.002308	-0.393188	0.397083	0.011067	25	0.213201	-0.326154	-0.638947	0.079189	-1.654661	25	0.213201	1.130392	0.258311
ABCA12	ABCC11	0.216923	-0.194922	0.563740	1.065702	25	0.213201	-0.584728	-0.795960	-0.246557	-3.456798	25	0.213201	2.951935	0.003158
ABCA12	ABCC12	0.196923	-0.214939	0.549317	0.963272	25	0.213201	0.115791	-0.292740	0.488575	0.559077	25	0.213201	0.275997	0.782550
ABCA12	ABCC13	-0.167692	-0.527853	0.243585	-0.815776	25	0.213201	-0.655385	-0.834432	-0.351195	-4.161438	25	0.213201	2.041013	0.041250
ABCA12	ABCC2	-0.239231	-0.579581	0.172183	-1.181622	25	0.213201	0.426154	0.037297	0.702926	2.259172	25	0.213201	-2.318804	0.020406
ABCA12	ABCC3	0.236154	-0.175346	0.577411	1.165520	25	0.213201	-0.153846	-0.517523	0.256909	-0.746710	25	0.213201	1.312635	0.189306
ABCA12	ABCC4	-0.342308	-0.649583	0.061093	-1.747202	25	0.213201	-0.553846	-0.778592	-0.203172	-3.190118	25	0.213201	0.886229	0.375494
ABCA12	ABCC5	0.006923	-0.389279	0.400964	0.033203	25	0.213201	-0.013846	-0.406758	0.383389	-0.066410	25	0.213201	0.068887	0.945079
ABCA12	ABCC6	0.075385	-0.329570	0.456912	0.362564	25	0.213201	0.480000	0.104725	0.735616	2.624053	25	0.213201	-1.484045	0.137797
ABCA12	ABCC6P1	0.063077	-0.340548	0.447071	0.303110	25	0.213201	0.364615	-0.035660	0.664077	1.877913	25	0.213201	-1.058129	0.289997
ABCA12	ABCC6P2	-0.262308	-0.595702	0.148189	-1.303631	25	0.213201	-0.122308	-0.493591	0.286685	-0.591004	25	0.213201	-0.483106	0.629021
ABCA12	ABCC8	0.081538	-0.324039	0.461797	0.392351	25	0.213201	-0.515385	-0.756469	-0.150998	-2.884266	25	0.213201	2.161625	0.030647
ABCA12	ABCC9	0.165385	-0.245817	0.526139	0.804232	25	0.213201	0.392308	-0.003349	0.681762	2.045414	25	0.213201	-0.821219	0.411522
ABCA12	ABCD1	0.166154	-0.245073	0.526711	0.808078	25	0.213201	-0.181538	-0.538078	0.230105	-0.885339	25	0.213201	1.165070	0.243991
ABCA12	ABCD1P2	0.106154	-0.301636	0.481111	0.511989	25	0.213201	0.217692	-0.194145	0.564290	1.069669	25	0.213201	-0.380341	0.703693
ABCA12	ABCD2	-0.076923	-0.458135	0.328190	-0.370006	25	0.213201	0.160062	-0.250947	0.522173	0.777655	25	0.213201	-0.791099	0.428886
ABCA12	ABCD3	-0.043077	-0.430880	0.358157	-0.206782	25	0.213201	-0.453077	-0.719419	-0.070574	-2.437409	25	0.213201	1.477429	0.139561
ABCA12	ABCD4	0.004615	-0.391235	0.399025	0.022135	25	0.213201	0.036923	-0.363518	0.425847	0.177198	25	0.213201	-0.107208	0.914624
ABCA12	ABCE1	-0.171538	-0.530704	0.239857	-0.835047	25	0.213201	0.719754	0.453629	0.868024	4.972157	25	0.213201	-3.583233	0.000339
ABCA12	ABCF1	0.020000	-0.378126	0.411882	0.095936	25	0.213201	0.324615	-0.080899	0.637927	1.645935	25	0.213201	-1.050690	0.293401
ABCA12	ABCF2	-0.228462	-0.571965	0.183215	-1.125427	25	0.213201	0.160000	-0.251007	0.522127	0.777348	25	0.213201	-1.306592	0.191351
ABCA12	ABCF3	-0.076154	-0.457524	0.328880	-0.366285	25	0.213201	-0.102308	-0.478117	0.305166	-0.493239	25	0.213201	0.087444	0.930319
ABCA12	ABCG1	-0.101538	-0.477517	0.305871	-0.489491	25	0.213201	0.218888	-0.192936	0.565146	1.075840	25	0.213201	-1.075839	0.281999
ABCA12	ABCG2	-0.210000	-0.558771	0.201890	-1.030094	25	0.213201	-0.206154	-0.556000	0.205743	-1.010383	25	0.213201	-0.013334	0.989362
ABCA12	ABCG4	-0.203077	-0.553777	0.208817	-0.994648	25	0.213201	0.326154	-0.079189	0.638947	1.654661	25	0.213201	-1.805763	0.070955
ABCA12	ABCG5	0.302308	-0.105423	0.623023	1.520983	25	0.213201	-0.748462	-0.882580	-0.501699	-5.412566	25	0.213201	4.250272	0.000021
ABCA12	ABCG8	0.035385	-0.364854	0.424586	0.169805	25	0.213201	-0.671538	-0.842989	-0.376235	-4.346447	25	0.213201	2.815613	0.004868
ABCA12	ABHD1	0.026923	-0.372174	0.417618	0.129165	25	0.213201	-0.326986	-0.639497	0.078263	-1.659387	25	0.213201	1.215142	0.224312
ABCA12	ABHD10	-0.173846	-0.532411	0.237614	-0.846629	25	0.213201	0.533846	0.175790	0.767157	3.027781	25	0.213201	-2.557578	0.010540
ABCA12	ABHD11	0.406923	0.014044	0.690961	2.136415	25	0.213201	0.639738	0.327350	0.826060	3.991812	25	0.213201	-1.080599	0.279876
ABCA12	ABHD12	-0.233077	-0.575236	0.178500	-1.149456	25	0.213201	-0.371297	-0.668375	0.027940	-1.917769	25	0.213201	0.505737	0.613041
ABCA12	ABHD12B	0.141538	-0.268622	0.508251	0.685698	25	0.213201	-0.271538	-0.602076	0.138454	-1.353092	25	0.213201	1.396363	0.162605
ABCA12	ABHD13	-0.176923	-0.534681	0.234616	-0.862093	25	0.213201	0.293077	-0.115428	0.616787	1.470101	25	0.213201	-1.594413	0.110844
ABCA12	ABHD14A	0.216923	-0.194922	0.563740	1.065702	25	0.213201	0.690133	0.405602	0.852732	4.573496	25	0.213201	-2.082124	0.037331
ABCA12	ABHD14A-ACY1	0.248462	-0.162644	0.586061	1.230155	25	0.213201	0.216580	-0.195268	0.563494	1.063934	25	0.213201	0.111795	0.910986
ABCA12	ABHD14B	0.080000	-0.325424	0.460578	0.384900	25	0.213201	0.755385	0.513524	0.886052	5.528459	25	0.213201	-3.002231	0.002680
ABCA12	ABHD15	0.229231	-0.182431	0.572511	1.129426	25	0.213201	-0.520000	-0.759153	-0.157153	-2.919610	25	0.213201	2.685528	0.007242
ABCA12	ABHD16A	-0.093077	-0.470896	0.313594	-0.448327	25	0.213201	-0.351991	-0.655902	0.050117	-1.803507	25	0.213201	0.909973	0.362837
ABCA12	ABHD16B	0.272308	-0.137640	0.602605	1.357231	25	0.213201	-0.718462	-0.867362	-0.451501	-4.953688	25	0.213201	3.926261	0.000086
ABCA12	ABHD17A	0.061538	-0.341913	0.445835	0.295689	25	0.213201	-0.714615	-0.865391	-0.445186	-4.899342	25	0.213201	3.177889	0.001484
ABCA12	ABHD17B	0.028462	-0.370846	0.418888	0.136552	25	0.213201	-0.508462	-0.752427	-0.141817	-2.831888	25	0.213201	1.953896	0.050714
ABCA12	ABHD17C	0.126154	-0.283095	0.496540	0.609885	25	0.213201	0.093846	-0.312894	0.471499	0.452065	25	0.213201	0.108475	0.913619
ABCA13	ABCA17P	0.016923	-0.380760	0.409323	0.081172	25	0.213201	-0.374615	-0.670502	0.024088	-1.937695	25	0.213201	1.362157	0.173148
ABCA13	ABCA2	-0.098462	-0.475114	0.308686	-0.474511	25	0.213201	-0.623317	-0.817185	-0.302744	-3.822812	25	0.213201	2.094878	0.036182
ABCA13	ABCA3	-0.425385	-0.702450	-0.036359	-2.254193	25	0.213201	-0.560985	-0.782638	-0.213080	-3.249946	25	0.213201	0.597063	0.550465
ABCA13	ABCA4	-0.200000	-0.551550	0.211882	-0.978945	25	0.213201	-0.022308	-0.413798	0.376145	-0.107011	25	0.213201	-0.598389	0.549580
ABCA13	ABCA5	-0.055385	-0.440874	0.347354	-0.266024	25	0.213201	-0.727692	-0.872075	-0.466769	-5.088017	25	0.213201	2.880035	0.003976
ABCA13	ABCA6	-0.093077	-0.470896	0.313594	-0.448327	25	0.213201	-0.412308	-0.694327	-0.020512	-2.170429	25	0.213201	1.144372	0.252469
ABCA13	ABCA7	-0.055385	-0.440874	0.347354	-0.266024	25	0.213201	-0.684747	-0.849922	-0.397035	-4.506062	25	0.213201	2.595446	0.009447
ABCA13	ABCA8	0.105385	-0.302343	0.480513	0.508237	25	0.213201	-0.672308	-0.843394	-0.377438	-4.355527	25	0.213201	3.053682	0.002261
ABCA13	ABCA9	-0.592308	-0.800171	-0.257417	-3.525588	25	0.213201	-0.451538	-0.718484	-0.068649	-2.427009	25	0.213201	-0.645357	0.518696
ABCA13	ABCB1	0.235385	-0.176135	0.576868	1.161500	25	0.213201	0.387692	-0.008792	0.678837	2.017064	25	0.213201	-0.561169	0.574682
ABCA13	ABCB10	0.120000	-0.288833	0.491817	0.579689	25	0.213201	-0.204615	-0.554889	0.207281	-1.002512	25	0.213201	1.088271	0.276476
ABCA13	ABCB11	-0.363846	-0.663581	0.036545	-1.873346	25	0.213201	0.023846	-0.374823	0.415073	0.114395	25	0.213201	-1.343772	0.179022
ABCA13	ABCB4	-0.000769	-0.395786	0.394488	-0.003689	25	0.213201	0.737692	0.483486	0.877150	5.240192	25	0.213201	-3.138080	0.001701
ABCA13	ABCB5	0.086154	-0.319873	0.465446	0.414721	25	0.213201	0.053857	-0.348701	0.439638	0.258662	25	0.213201	0.107655	0.914269
ABCA13	ABCB6	-0.099231	-0.475715	0.307983	-0.478255	25	0.213201	-0.293077	-0.616787	0.115428	-1.470101	25	0.213201	0.671188	0.502101
ABCA13	ABCB7	0.230769	-0.180860	0.573602	1.137431	25	0.213201	0.276923	-0.132739	0.605775	1.382129	25	0.213201	-0.163658	0.870001
ABCA13	ABCB8	-0.008462	-0.402254	0.387973	-0.040582	25	0.213201	-0.266923	-0.598894	0.143332	-1.328312	25	0.213201	0.879191	0.379298
ABCA13	ABCB9	-0.010000	-0.403543	0.386665	-0.047961	25	0.213201	0.753846	0.510889	0.885282	5.502342	25	0.213201	-3.289446	0.001004
ABCA13	ABCC1	0.207692	-0.204203	0.557109	1.018261	25	0.213201	-0.348596	-0.653691	0.053977	-1.783691	25	0.213201	1.905741	0.056684
ABCA13	ABCC10	0.060769	-0.342595	0.445216	0.291979	25	0.213201	0.399231	0.004860	0.686130	2.088284	25	0.213201	-1.200251	0.230042
ABCA13	ABCC11	-0.102308	-0.478117	0.305166	-0.493239	25	0.213201	0.517407	0.153692	0.757646	2.899712	25	0.213201	-2.240245	0.025075
ABCA13	ABCC12	-0.075385	-0.456912	0.329570	-0.362564	25	0.213201	-0.005001	-0.399349	0.390909	-0.023984	25	0.213201	-0.233911	0.815054
ABCA13	ABCC13	-0.155385	-0.518676	0.255436	-0.754361	25	0.213201	0.710769	0.438897	0.863415	4.845901	25	0.213201	-3.467167	0.000526
ABCA13	ABCC2	-0.045385	-0.432761	0.356139	-0.217881	25	0.213201	-0.600769	-0.804847	-0.269641	-3.604087	25	0.213201	2.152271	0.031376
ABCA13	ABCC3	0.015385	-0.382075	0.408041	0.073791	25	0.213201	0.186923	-0.224820	0.542026	0.912535	25	0.213201	-0.576300	0.564412
ABCA13	ABCC4	-0.369231	-0.667048	0.030332	-1.905409	25	0.213201	0.490000	0.117640	0.741559	2.695764	25	0.213201	-3.063210	0.002190
ABCA13	ABCC5	-0.127692	-0.497717	0.281656	-0.617445	25	0.213201	0.198462	-0.213411	0.550434	0.971105	25	0.213201	-1.092907	0.274435
ABCA13	ABCC6	0.057692	-0.345317	0.442737	0.277144	25	0.213201	-0.420000	-0.699114	-0.029810	-2.219500	25	0.213201	1.676383	0.093663
ABCA13	ABCC6P1	0.010769	-0.386011	0.404187	0.051650	25	0.213201	-0.363077	-0.663085	0.037430	-1.868783	25	0.213201	1.297448	0.194477
ABCA13	ABCC6P2	0.170000	-0.241350	0.529565	0.827334	25	0.213201	0.060000	-0.343276	0.444597	0.288269	25	0.213201	0.370117	0.711295
ABCA13	ABCC8	0.293846	-0.114597	0.617308	1.474324	25	0.213201	0.540000	0.184157	0.770692	3.076936	25	0.213201	-0.999581	0.317513
ABCA13	ABCC9	0.146154	-0.264244	0.511738	0.708538	25	0.213201	-0.323846	-0.637417	0.081753	-1.641577	25	0.213201	1.602414	0.109064
ABCA13	ABCD1	0.191538	-0.220270	0.545398	0.935915	25	0.213201	0.073077	-0.331637	0.455074	0.351404	25	0.213201	0.400404	0.688859
ABCA13	ABCD1P2	0.393077	-0.002439	0.682248	2.050157	25	0.213201	-0.284615	-0.611035	0.124526	-1.423856	25	0.213201	2.348605	0.018844
ABCA13	ABCD2	-0.240000	-0.580123	0.171391	-1.185653	25	0.213201	-0.437861	-0.710134	-0.051662	-2.335714	25	0.213201	0.745600	0.455909
ABCA13	ABCD3	-0.013846	-0.406758	0.383389	-0.066410	25	0.213201	0.506154	0.138771	0.751076	2.814595	25	0.213201	-1.895094	0.058080
ABCA13	ABCD4	-0.221538	-0.567038	0.190253	-1.089534	25	0.213201	0.114615	-0.293829	0.487667	0.553323	25	0.213201	-1.128961	0.258914
ABCA13	ABCE1	0.142308	-0.267894	0.508833	0.689501	25	0.213201	-0.857857	-0.935789	-0.700000	-8.005906	25	0.213201	4.737646	2.162155e-06
ABCA13	ABCF1	-0.016154	-0.408683	0.381418	-0.077481	25	0.213201	-0.247692	-0.585523	0.163442	-1.226097	25	0.213201	0.785369	0.432238
ABCA13	ABCF2	-0.205385	-0.555445	0.206512	-1.006446	25	0.213201	-0.034615	-0.423954	0.365522	-0.166109	25	0.213201	-0.576160	0.564507
ABCA13	ABCF3	-0.172308	-0.531273	0.239110	-0.838906	25	0.213201	0.146154	-0.264244	0.511738	0.708538	25	0.213201	-1.065473	0.286662
ABCA13	ABCG1	0.230000	-0.181646	0.573057	1.133428	25	0.213201	-0.109252	-0.483516	0.298784	-0.527108	25	0.213201	1.140518	0.254071
ABCA13	ABCG2	-0.152308	-0.516369	0.258380	-0.739065	25	0.213201	0.043077	-0.358157	0.430880	0.206782	25	0.213201	-0.652067	0.514358
ABCA13	ABCG4	-0.295385	-0.618350	0.112934	-1.482779	25	0.213201	-0.410000	-0.692886	-0.017736	-2.155819	25	0.213201	0.434994	0.663567
ABCA13	ABCG5	0.019231	-0.378785	0.411243	0.092245	25	0.213201	0.919231	0.823040	0.964163	11.197005	25	0.213201	-5.189883	2.104260e-07
ABCA13	ABCG8	0.206923	-0.204974	0.556555	1.014321	25	0.213201	0.566923	0.221377	0.785989	3.300515	25	0.213201	-1.436172	0.150953
ABCA13	ABHD1	-0.350769	-0.655107	0.051507	-1.796368	25	0.213201	0.364686	-0.035579	0.664122	1.878329	25	0.213201	-2.482826	0.013034
ABCA13	ABHD10	0.224615	-0.187131	0.569231	1.105465	25	0.213201	-0.370000	-0.667542	0.029442	-1.910008	25	0.213201	2.046140	0.040743
ABCA13	ABHD11	0.140000	-0.270078	0.507086	0.678095	25	0.213201	-0.740912	-0.878777	-0.488908	-5.290761	25	0.213201	3.626474	0.000287
ABCA13	ABHD12	-0.081538	-0.461797	0.324039	-0.392351	25	0.213201	0.469027	0.090698	0.729049	2.546890	25	0.213201	-1.958605	0.050159
