Marker1	Marker2	Correlation	Lower	Upper	t-statistic
cg04462340	cg10252249	0.449892	0.196096	0.647197	3.490093
cg04462340	cg10267609	0.479184	0.231741	0.668386	3.782416
cg04462340	cg10363397	0.439808	0.183978	0.639831	3.392836
cg04462340	cg10698069	-0.532869	-0.706439	-0.298843	-4.362841
cg04462340	cg10841270	0.480816	0.233748	0.669558	3.799170
cg04462340	cg11131351	0.504058	0.262541	0.686141	4.043458
cg04462340	cg13268984	-0.244184	-0.489280	0.036661	-1.744563
cg04462340	cg13851368	0.483697	0.237294	0.671624	3.828861
cg04462340	cg14180491	-0.228908	-0.476875	0.052810	-1.629176
cg04462340	cg14210405	0.334550	0.061968	0.560689	2.459553
cg04462340	cg14466580	0.424538	0.165775	0.628607	3.248565
cg04462340	cg14741114	-0.359020	-0.579464	-0.089624	-2.665042
cg04462340	cg15027426	0.276447	-0.002065	0.515158	1.992944
cg04462340	cg15295597	-0.199616	-0.452809	0.083369	-1.411384
cg04462340	cg15329860	-0.485426	-0.672862	-0.239425	-3.846754
cg04462340	cg15345074	-0.251957	-0.495555	0.028387	-1.803801
cg04462340	cg15422579	-0.445570	-0.644045	-0.190893	-3.448212
cg04462340	cg15429127	-0.416567	-0.622714	-0.156342	-3.174614
cg04462340	cg15563434	0.249538	-0.030965	0.493605	1.785328
cg04462340	cg15682806	0.460168	0.208525	0.654665	3.590925
cg04462340	cg15682993	0.140959	-0.143005	0.403480	0.986441
cg04462340	cg15746461	-0.384778	-0.598978	-0.119191	-2.888183
cg04462340	cg15810474	0.519328	0.281696	0.696934	4.210289
cg04462340	cg15935877	0.441152	0.185590	0.640815	3.405710
cg04462340	cg17834650	0.481200	0.234220	0.669833	3.803119
cg04462340	cg17837162	0.429234	0.171354	0.632068	3.292559
cg04462340	cg18032798	-0.571435	-0.733170	-0.348518	-4.824268
cg04462340	cg18077436	-0.478223	-0.667696	-0.230562	-3.772585
cg04462340	cg18188392	0.190588	-0.092681	0.445316	1.345089
cg04462340	cg25032547	-0.137383	-0.400423	0.146575	-0.960928
cg04462340	cg25071634	0.419160	0.159406	0.624634	3.198571
cg04462340	cg25427172	0.355812	0.085974	0.577016	2.637757
cg04462340	cg25518695	-0.371525	-0.588969	-0.103919	-2.772441
cg04462340	cg25705492	0.484539	0.238331	0.672227	3.837566
cg04462340	cg25756647	-0.325714	-0.553853	-0.052084	-2.386769
cg04462340	cg26058907	0.359520	0.090193	0.579845	2.669303
cg04462340	cg26517491	-0.092720	-0.361737	0.190550	-0.645164
cg04462340	cg26520468	-0.223145	-0.472170	0.058864	-1.585986
cg04462340	cg26983430	0.435774	0.179153	0.636875	3.354383
cg04462340	cg26983535	-0.443745	-0.642712	-0.188701	-3.430619
cg04462340	cg27049643	-0.302790	-0.535970	-0.026687	-2.201118
cg04462340	cg27433982	-0.408691	-0.616869	-0.147070	-3.102424
cg04462340	cg27539833	0.309388	0.033960	0.541138	2.254096
cg04462340	cg00008945	-0.452998	-0.649459	-0.199845	-3.520387
cg04462340	cg00011200	-0.308553	-0.540485	-0.033038	-2.247374
cg04462340	cg00011891	-0.338007	-0.563356	-0.065850	-2.488231
cg04462340	cg00014152	-0.239766	-0.485703	0.041346	-1.711055
cg04462340	cg00016522	-0.405810	-0.614725	-0.143689	-3.076223
cg04689676	cg04792227	-0.590972	-0.746523	-0.374170	-5.075515
cg04689676	cg04840163	-0.003890	-0.281937	0.274760	-0.026950
cg04689676	cg04964672	-0.592221	-0.747372	-0.375821	-5.092021
cg04689676	cg05213048	-0.674718	-0.802377	-0.488020	-6.333473
cg04689676	cg05230942	-0.544874	-0.714813	-0.314171	-4.501987
cg04689676	cg05480730	0.686819	0.505013	0.810266	6.546824
cg04689676	cg05544622	-0.633229	-0.774983	-0.430812	-5.668403
cg04689676	cg05621349	0.425889	0.167378	0.629603	3.261187
cg04689676	cg05865243	-0.641873	-0.780734	-0.442598	-5.799375
cg04689676	cg05890011	0.529316	0.294328	0.703951	4.322371
cg04689676	cg06322277	-0.528451	-0.703345	-0.293232	-4.312574
cg04689676	cg06479204	0.244424	-0.036406	0.489474	1.746387
cg04689676	cg07731488	0.083365	-0.199620	0.353514	0.579585
cg04689676	cg07747963	-0.666267	-0.796840	-0.476235	-6.190083
cg04689676	cg07939587	-0.621705	-0.767278	-0.415205	-5.499249
cg04689676	cg08242338	-0.605282	-0.756225	-0.393172	-5.268165
cg04689676	cg08265308	-0.653974	-0.788747	-0.459214	-5.989105
cg04689676	cg08921682	-0.211001	-0.462207	0.071554	-1.495532
cg04689676	cg09350919	-0.669532	-0.798981	-0.480780	-6.244960
cg04689676	cg09460641	-0.692101	-0.813696	-0.512476	-6.643127
cg04689676	cg09856092	0.442460	0.187157	0.641772	3.418253
cg04689676	cg10076560	-0.439136	-0.639339	-0.183173	-3.386410
cg04689676	cg10213302	0.618343	0.410675	0.765022	5.451030
cg04689676	cg10252249	-0.592125	-0.747307	-0.375694	-5.090749
cg04689676	cg10267609	-0.655702	-0.789887	-0.461599	-6.016849
cg04689676	cg10363397	-0.364898	-0.583940	-0.096330	-2.715315
cg04689676	cg10698069	0.553325	0.325034	0.720679	4.602293
cg04689676	cg10841270	-0.599712	-0.752456	-0.385754	-5.192255
cg04689676	cg11131351	-0.566483	-0.729765	-0.342068	-4.762567
cg04689676	cg13268984	0.577637	0.356625	0.737422	4.902628
cg04689676	cg13851368	-0.595390	-0.749525	-0.380017	-5.134174
cg04689676	cg14180491	0.645618	0.447726	0.783219	5.857283
cg04689676	cg14210405	-0.609220	-0.758883	-0.398432	-5.322559
cg04689676	cg14466580	-0.638800	-0.778692	-0.438399	-5.752388
cg04689676	cg14741114	0.579918	0.359616	0.738983	4.931776
cg04689676	cg15027426	-0.549964	-0.718349	-0.320706	-4.562160
cg04689676	cg15295597	0.327059	0.053584	0.554895	2.397799
cg04689676	cg15329860	0.676158	0.490036	0.803318	6.358363
cg04689676	cg15345074	0.500888	0.258589	0.683890	4.009484
cg04689676	cg15422579	0.667899	0.478506	0.797911	6.217440
cg04689676	cg15429127	0.681729	0.497848	0.806953	6.455881
cg04689676	cg15563434	-0.624520	-0.769164	-0.419006	-5.540014
cg04689676	cg15682806	-0.660888	-0.793305	-0.468771	-6.101086
cg04689676	cg15682993	-0.116448	-0.382406	0.167328	-0.812305
cg04689676	cg15746461	0.479568	0.232213	0.668661	3.786353
cg04689676	cg15810474	-0.591453	-0.746850	-0.374805	-5.081858
cg04689676	cg15935877	-0.547947	-0.716949	-0.318114	-4.538231
cg04689676	cg17834650	-0.657335	-0.790964	-0.463854	-6.043204
cg04689676	cg17837162	-0.553578	-0.720854	-0.325360	-4.605323
cg04689676	cg18032798	0.378764	0.112245	0.594444	2.835410
cg04689676	cg18077436	0.589148	0.371760	0.745281	5.051493
cg04689676	cg18188392	-0.099544	-0.367708	0.183904	-0.693102
cg04689676	cg25032547	0.433181	0.176057	0.634971	3.329796
cg04689676	cg25071634	-0.586651	-0.743580	-0.368467	-5.018812
cg04689676	cg25427172	-0.598079	-0.751349	-0.383584	-5.170225
cg04689676	cg25518695	0.546891	0.316758	0.716215	4.525743
cg04689676	cg25705492	-0.506685	-0.688003	-0.265823	-4.071785
cg04689676	cg25756647	0.408595	0.146957	0.616797	3.101549
cg04689676	cg26058907	-0.561489	-0.726323	-0.335585	-4.701124
cg04689676	cg26517491	0.496561	0.253206	0.680812	3.963439
cg04689676	cg26520468	0.167347	-0.116429	0.425862	1.175997
cg04689676	cg26983430	-0.676639	-0.803632	-0.490708	-6.366689
cg04689676	cg26983535	0.693926	0.515060	0.814879	6.676868
cg04689676	cg27049643	0.433319	0.176221	0.635072	3.331099
cg04689676	cg27433982	0.602785	0.389843	0.754536	5.233988
cg04689676	cg27539833	-0.400336	-0.610642	-0.137281	-3.026742
cg04689676	cg00008945	0.594365	0.378659	0.748829	5.120500
cg04689676	cg00011200	0.599866	0.385958	0.752560	5.194334
cg04689676	cg00011891	0.578103	0.357236	0.737741	4.908573
cg04689676	cg00014152	0.500036	0.257528	0.683285	4.000384
cg04689676	cg00016522	0.536903	0.303979	0.709258	4.409172
cg04792227	cg04840163	-0.157470	-0.417522	0.126424	-1.104768
cg04792227	cg04964672	0.622857	0.416760	0.768050	5.515895
cg04792227	cg05213048	0.561104	0.335087	0.726058	4.696429
cg04792227	cg05230942	0.624298	0.418706	0.769015	5.536785
cg04792227	cg05480730	-0.607011	-0.757392	-0.395480	-5.291969
cg04792227	cg05544622	0.667323	0.477704	0.797533	6.207766
cg04792227	cg05621349	-0.311287	-0.542623	-0.036059	-2.269415
cg04792227	cg05865243	0.624778	0.419355	0.769336	5.543768
cg04792227	cg05890011	-0.432029	-0.634124	-0.174683	-3.318901
cg04792227	cg06322277	0.572245	0.349575	0.733725	4.834425
cg04792227	cg06479204	-0.427573	-0.630845	-0.169380	-3.276967
cg04792227	cg07731488	0.085987	-0.197083	0.355823	0.597947
cg04792227	cg07747963	0.621993	0.415593	0.767471	5.503406
cg04792227	cg07939587	0.663289	0.472100	0.794884	6.140606
cg04792227	cg08242338	0.593565	0.377600	0.748286	5.109859
cg04792227	cg08265308	0.619112	0.411710	0.765538	5.462008
cg04792227	cg08921682	0.077025	-0.205739	0.347918	0.535233
cg04792227	cg09350919	0.659256	0.466510	0.792230	6.074402
cg04792227	cg09460641	0.626218	0.421303	0.770300	5.564782
cg04792227	cg09856092	-0.490288	-0.676339	-0.245430	-3.897393
cg04792227	cg10076560	0.481777	0.234929	0.670247	3.809049
cg04792227	cg10213302	-0.627083	-0.770878	-0.422473	-5.577435
cg04792227	cg10252249	0.594430	0.378745	0.748873	5.121362
cg04792227	cg10267609	0.653878	0.459082	0.788683	5.987568
cg04792227	cg10363397	0.482449	0.235756	0.670729	3.815975
cg04792227	cg10698069	-0.534310	-0.707446	-0.300676	-4.379340
cg04792227	cg10841270	0.613733	0.404480	0.761923	5.385685
cg04792227	cg11131351	0.534982	0.301532	0.707916	4.387056
cg04792227	cg13268984	-0.385027	-0.599165	-0.119480	-2.890380
cg04792227	cg13851368	0.640432	0.440629	0.779777	5.777290
cg04792227	cg14180491	-0.625546	-0.769851	-0.420394	-5.554964
cg04792227	cg14210405	0.557263	0.330117	0.723404	4.649720
cg04792227	cg14466580	0.751933	0.598940	0.851967	7.902350
cg04792227	cg14741114	-0.461446	-0.655591	-0.210077	-3.603592
cg04792227	cg15027426	0.616999	0.408866	0.764119	5.431878
cg04792227	cg15295597	-0.342713	-0.566979	-0.071148	-2.527448
cg04792227	cg15329860	-0.598655	-0.751740	-0.384350	-5.177993
cg04792227	cg15345074	-0.436351	-0.637297	-0.179841	-3.359861
cg04792227	cg15422579	-0.534022	-0.707245	-0.300309	-4.376035
cg04792227	cg15429127	-0.656663	-0.790521	-0.462925	-6.032334
cg04792227	cg15563434	0.659665	0.467077	0.792500	6.081083
cg04792227	cg15682806	0.691429	0.511524	0.813260	6.630758
cg04792227	cg15682993	0.303304	0.027252	0.536373	2.205233
cg04792227	cg15746461	-0.435774	-0.636875	-0.179153	-3.354383
cg04792227	cg15810474	0.654454	0.459876	0.789064	5.996795
cg04792227	cg15935877	0.629388	0.425596	0.772419	5.611342
cg04792227	cg17834650	0.689796	0.509216	0.812201	6.600857
cg04792227	cg17837162	0.591527	0.374903	0.746900	5.082836
cg04792227	cg18032798	-0.302694	-0.535895	-0.026581	-2.200350
cg04792227	cg18077436	-0.610564	-0.759789	-0.400232	-5.341276
cg04792227	cg18188392	0.161297	-0.122559	0.420758	1.132322
cg04792227	cg25032547	-0.446435	-0.644676	-0.191933	-3.456564
cg04792227	cg25071634	0.604226	0.391763	0.755511	5.253676
cg04792227	cg25427172	0.527522	0.292053	0.702693	4.302057
cg04792227	cg25518695	-0.536423	-0.708923	-0.303367	-4.403634
cg04792227	cg25705492	0.626550	0.421752	0.770522	5.569633
cg04792227	cg25756647	-0.345690	-0.569266	-0.074507	-2.552369
cg04792227	cg26058907	0.533349	0.299453	0.706775	4.368334
cg04792227	cg26517491	-0.357071	-0.577978	-0.087406	-2.648457
cg04792227	cg26520468	-0.188379	-0.443478	0.094952	-1.328923
cg04792227	cg26983430	0.657047	0.463456	0.790774	6.038542
cg04792227	cg26983535	-0.586651	-0.743580	-0.368467	-5.018812
cg04792227	cg27049643	-0.410460	-0.618183	-0.149147	-3.118558
cg04792227	cg27433982	-0.566002	-0.729434	-0.341444	-4.756626
cg04792227	cg27539833	0.541417	0.309744	0.712406	4.461522
cg04792227	cg00008945	-0.708132	-0.824055	-0.535290	-6.948330
cg04792227	cg00011200	-0.589973	-0.745843	-0.372850	-5.062339
cg04792227	cg00011891	-0.600768	-0.753172	-0.387159	-5.206560
cg04792227	cg00014152	-0.443180	-0.642298	-0.188022	-3.425177
cg04792227	cg00016522	-0.494838	-0.679585	-0.251067	-3.945220
cg04840163	cg04964672	-0.024924	-0.301187	0.255199	-0.172735
cg04840163	cg05213048	-0.002641	-0.280787	0.275914	-0.018300
cg04840163	cg05230942	-0.125870	-0.390540	0.158018	-0.879047
cg04840163	cg05480730	0.091677	-0.191564	0.360822	0.637846
cg04840163	cg05544622	-0.224703	-0.473444	0.057229	-1.597647
cg04840163	cg05621349	-0.095494	-0.364167	0.187852	-0.664641
cg04840163	cg05865243	-0.180522	-0.436919	0.103007	-1.271581
cg04840163	cg05890011	0.115209	-0.168549	0.381333	0.803543
cg04840163	cg06322277	-0.141718	-0.404129	0.142246	-0.991864
cg04840163	cg06479204	0.048361	-0.233130	0.322374	0.335448
cg04840163	cg07731488	-0.097212	-0.365669	0.186179	-0.676706
cg04840163	cg07747963	-0.120396	-0.385819	0.163434	-0.840238
cg04840163	cg07939587	-0.081304	-0.351698	0.201611	-0.565164
cg04840163	cg08242338	-0.094079	-0.362927	0.189229	-0.654700
cg04840163	cg08265308	-0.085915	-0.355759	0.197153	-0.597443
cg04840163	cg08921682	-0.127410	-0.391865	0.156492	-0.889977
cg04840163	cg09350919	-0.083706	-0.353814	0.199290	-0.581971
cg04840163	cg09460641	-0.141622	-0.404047	0.142342	-0.991178
cg04840163	cg09856092	0.020891	-0.258968	0.297513	0.144768
cg04840163	cg10076560	0.065264	-0.217031	0.337486	0.453131
cg04840163	cg10213302	0.195025	-0.088111	0.449003	1.377624
cg04840163	cg10252249	-0.144696	-0.406669	0.139266	-1.013144
cg04840163	cg10267609	-0.149594	-0.410839	0.134353	-1.048214
cg04840163	cg10363397	-0.334198	-0.560418	-0.061573	-2.456639
cg04840163	cg10698069	0.105316	-0.178262	0.372742	0.733733
cg04840163	cg10841270	0.028094	-0.252231	0.304069	0.194717
cg04840163	cg11131351	-0.048168	-0.322201	0.233313	-0.334105
cg04840163	cg13268984	0.096674	-0.186702	0.365200	0.672931
cg04840163	cg13851368	-0.088316	-0.357871	0.194826	-0.614270
cg04840163	cg14180491	0.156221	-0.127683	0.416464	1.095788
cg04840163	cg14210405	-0.097728	-0.366121	0.185675	-0.680339
cg04840163	cg14466580	-0.208952	-0.460519	0.073687	-1.480336
cg04840163	cg14741114	0.074040	-0.208612	0.345277	0.514378
cg04840163	cg15027426	-0.110791	-0.377502	0.172893	-0.772337
cg04840163	cg15295597	0.021947	-0.257982	0.298476	0.152089
cg04840163	cg15329860	-0.005907	-0.283793	0.272894	-0.040925
cg04840163	cg15345074	0.229314	-0.052382	0.477206	1.632227
cg04840163	cg15422579	0.038083	-0.242844	0.313116	0.264038
cg04840163	cg15429127	0.274456	-0.004219	0.513574	1.977422
cg04840163	cg15563434	-0.117259	-0.383108	0.166529	-0.818040
cg04840163	cg15682806	-0.054795	-0.328143	0.227020	-0.380203
cg04840163	cg15682993	0.018457	-0.261238	0.295292	0.127893
cg04840163	cg15746461	0.075926	-0.206797	0.346946	0.527551
cg04840163	cg15810474	-0.032320	-0.307903	0.248266	-0.224037
cg04840163	cg15935877	-0.178889	-0.435553	0.104676	-1.259697
cg04840163	cg17834650	-0.120108	-0.385570	0.163718	-0.838197
cg04840163	cg17837162	-0.127969	-0.392346	0.155939	-0.893942
cg04840163	cg18032798	0.047020	-0.234401	0.321169	0.326124
cg04840163	cg18077436	0.087643	-0.195478	0.357280	0.609557
cg04840163	cg18188392	-0.053066	-0.326595	0.228664	-0.368173
cg04840163	cg25032547	0.163233	-0.120599	0.422394	1.146286
cg04840163	cg25071634	-0.145272	-0.407160	0.138689	-1.017266
cg04840163	cg25427172	-0.205255	-0.457471	0.077527	-1.452985
cg04840163	cg25518695	0.199539	-0.083449	0.452745	1.410818
cg04840163	cg25705492	-0.235934	-0.482593	0.045400	-1.682085
cg04840163	cg25756647	0.210488	-0.072088	0.461785	1.491727
cg04840163	cg26058907	-0.180810	-0.437160	0.102712	-1.273679
cg04840163	cg26517491	0.113229	-0.170498	0.379617	0.789549
cg04840163	cg26520468	-0.031360	-0.307032	0.249168	-0.217372
cg04840163	cg26983430	-0.081208	-0.351613	0.201704	-0.564492
cg04840163	cg26983535	0.195601	-0.087517	0.449481	1.381856
cg04840163	cg27049643	0.158830	-0.125051	0.418673	1.114555
cg04840163	cg27433982	0.241416	-0.039598	0.487040	1.723557
cg04840163	cg27539833	-0.156606	-0.416790	0.127296	-1.098551
cg04840163	cg00008945	0.109786	-0.173880	0.376629	0.765246
cg04840163	cg00011200	0.123769	-0.160099	0.388730	0.864143
cg04840163	cg00011891	0.165154	-0.118653	0.424014	1.160151
cg04840163	cg00014152	0.190803	-0.092460	0.445495	1.346664
cg04840163	cg00016522	0.170917	-0.112802	0.428866	1.201831
cg04964672	cg05213048	0.793229	0.660774	0.877772	9.025202
cg04964672	cg05230942	0.781513	0.643046	0.870500	8.678586
cg04964672	cg05480730	-0.777575	-0.868047	-0.637121	-8.567559
cg04964672	cg05544622	0.775942	0.634669	0.867029	8.522280
cg04964672	cg05621349	-0.477137	-0.666915	-0.229229	-3.761489
cg04964672	cg05865243	0.709580	0.537364	0.824987	6.976921
cg04964672	cg05890011	-0.745978	-0.848205	-0.590172	-7.760544
cg04964672	cg06322277	0.767875	0.622596	0.861987	8.304712
cg04964672	cg06479204	-0.386420	-0.600213	-0.121092	-2.902665
cg04964672	cg07731488	-0.025344	-0.301569	0.254806	-0.175648
cg04964672	cg07747963	0.835102	0.725362	0.903446	10.517739
cg04964672	cg07939587	0.721681	0.554772	0.832749	7.223002
cg04964672	cg08242338	0.862185	0.768192	0.919795	11.791286
cg04964672	cg08265308	0.828667	0.715309	0.899532	10.256842
cg04964672	cg08921682	0.182285	-0.101202	0.438394	1.284429
cg04964672	cg09350919	0.821849	0.704708	0.895373	9.994519
cg04964672	cg09460641	0.814454	0.693269	0.890847	9.724965
cg04964672	cg09856092	-0.716464	-0.829408	-0.547249	-7.115301
cg04964672	cg10076560	0.533830	0.300064	0.707111	4.373834
cg04964672	cg10213302	-0.711885	-0.826468	-0.540668	-7.022794
cg04964672	cg10252249	0.788715	0.653927	0.874975	8.888664
cg04964672	cg10267609	0.767011	0.621307	0.861445	8.281988
cg04964672	cg10363397	0.514526	0.275652	0.693549	4.157252
cg04964672	cg10698069	-0.780264	-0.869723	-0.641165	-8.643099
cg04964672	cg10841270	0.813878	0.692380	0.890493	9.704569
cg04964672	cg11131351	0.742905	0.585661	0.846260	7.689010
cg04964672	cg13268984	-0.482797	-0.670978	-0.236184	-3.819561
cg04964672	cg13851368	0.848740	0.746823	0.911703	11.119734
cg04964672	cg14180491	-0.682689	-0.807579	-0.499198	-6.472903
cg04964672	cg14210405	0.792557	0.659753	0.877356	9.004617
cg04964672	cg14466580	0.746939	0.591584	0.848813	7.783124
cg04964672	cg14741114	-0.618160	-0.764899	-0.410428	-5.448415
cg04964672	cg15027426	0.724274	0.558521	0.834407	7.277482
cg04964672	cg15295597	-0.501176	-0.684095	-0.258948	-4.012564
cg04964672	cg15329860	-0.843745	-0.908685	-0.738939	-10.890939
cg04964672	cg15345074	-0.599520	-0.752326	-0.385498	-5.189659
cg04964672	cg15422579	-0.781224	-0.870321	-0.642612	-8.670373
cg04964672	cg15429127	-0.749436	-0.850391	-0.595259	-7.842355
cg04964672	cg15563434	0.699102	0.522408	0.818229	6.773939
cg04964672	cg15682806	0.789868	0.655673	0.875690	8.923155
cg04964672	cg15682993	0.232320	-0.049215	0.479655	1.654839
cg04964672	cg15746461	-0.639280	-0.779011	-0.439055	-5.759699
cg04964672	cg15810474	0.820408	0.702475	0.894492	9.940836
cg04964672	cg15935877	0.783433	0.645942	0.871695	8.733705
cg04964672	cg17834650	0.789580	0.655236	0.875511	8.914509
cg04964672	cg17837162	0.786664	0.650821	0.873702	8.827865
cg04964672	cg18032798	-0.279259	-0.517393	-0.000982	-2.014921
cg04964672	cg18077436	-0.726195	-0.835634	-0.561303	-7.318256
cg04964672	cg18188392	0.131909	-0.152026	0.395731	0.921947
cg04964672	cg25032547	-0.579832	-0.738924	-0.359502	-4.930669
cg04964672	cg25071634	0.772869	0.630062	0.865110	8.438208
cg04964672	cg25427172	0.752930	0.600412	0.852596	7.926523
cg04964672	cg25518695	-0.679520	-0.805513	-0.494747	-6.416964
cg04964672	cg25705492	0.754491	0.602717	0.853579	7.964615
cg04964672	cg25756647	-0.610660	-0.759854	-0.400361	-5.342616
cg04964672	cg26058907	0.782569	0.644638	0.871157	8.708822
cg04964672	cg26517491	-0.425637	-0.629418	-0.167080	-3.258837
cg04964672	cg26520468	0.002641	-0.275914	0.280787	0.018298
cg04964672	cg26983430	0.846050	0.742574	0.910079	10.995269
cg04964672	cg26983535	-0.807155	-0.886365	-0.682038	-9.472735
cg04964672	cg27049643	-0.605532	-0.756394	-0.393506	-5.271603
cg04964672	cg27433982	-0.664250	-0.795515	-0.473433	-6.156509
cg04964672	cg27539833	0.629100	0.425205	0.772226	5.607091
cg04964672	cg00008945	-0.771122	-0.864018	-0.627446	-8.391059
cg04964672	cg00011200	-0.756519	-0.854857	-0.605718	-8.014600
cg04964672	cg00011891	-0.743577	-0.846686	-0.586647	-7.704564
cg04964672	cg00014152	-0.280871	-0.518673	-0.002732	-2.027550
cg04964672	cg00016522	-0.747035	-0.848873	-0.591725	-7.785388
cg05213048	cg05230942	0.641873	0.442598	0.780734	5.799375
cg05213048	cg05480730	-0.706795	-0.823194	-0.533378	-6.922093
cg05213048	cg05544622	0.611909	0.402033	0.760695	5.360066
cg05213048	cg05621349	-0.512536	-0.692143	-0.273153	-4.135432
cg05213048	cg05865243	0.663673	0.472633	0.795136	6.146961
cg05213048	cg05890011	-0.662521	-0.794379	-0.471034	-6.127923
cg05213048	cg06322277	0.647635	0.450493	0.784555	5.888763
cg05213048	cg06479204	-0.173065	-0.430671	0.110616	-1.217402
cg05213048	cg07731488	-0.013401	-0.290669	0.265944	-0.092850
cg05213048	cg07747963	0.676351	0.490305	0.803444	6.361691
cg05213048	cg07939587	0.717839	0.549229	0.830290	7.143451
cg05213048	cg08242338	0.747995	0.593138	0.849481	7.808091
cg05213048	cg08265308	0.717743	0.549091	0.830228	7.141480
cg05213048	cg08921682	0.134841	-0.149108	0.398246	0.942818
cg05213048	cg09350919	0.682497	0.498928	0.807454	6.469494
cg05213048	cg09460641	0.710348	0.538465	0.825481	6.992161
cg05213048	cg09856092	-0.536868	-0.709233	-0.303935	-4.408766
cg05213048	cg10076560	0.424922	0.166231	0.628891	3.252152
cg05213048	cg10213302	-0.612293	-0.760954	-0.402548	-5.365448
cg05213048	cg10252249	0.663866	0.472899	0.795263	6.150142
cg05213048	cg10267609	0.699880	0.523515	0.818732	6.788714
cg05213048	cg10363397	0.393613	0.129443	0.605613	2.966502
cg05213048	cg10698069	-0.664058	-0.795389	-0.473166	-6.153324
cg05213048	cg10841270	0.702857	0.527756	0.820655	6.845669
cg05213048	cg11131351	0.655606	0.461467	0.789824	6.015304
cg05213048	cg13268984	-0.387236	-0.600827	-0.122038	-2.909878
cg05213048	cg13851368	0.757215	0.606748	0.855295	8.031863
cg05213048	cg14180491	-0.716014	-0.829120	-0.546602	-7.106139
cg05213048	cg14210405	0.737335	0.577510	0.842727	7.562100
cg05213048	cg14466580	0.762305	0.614300	0.858494	8.160160
cg05213048	cg14741114	-0.460966	-0.655243	-0.209493	-3.598827
cg05213048	cg15027426	0.657431	0.463987	0.791027	6.044759
cg05213048	cg15295597	-0.474958	-0.665348	-0.226558	-3.739288
cg05213048	cg15329860	-0.713229	-0.827332	-0.542598	-7.049766
cg05213048	cg15345074	-0.614790	-0.762634	-0.405898	-5.400581
cg05213048	cg15422579	-0.715534	-0.828812	-0.545911	-7.096371
cg05213048	cg15429127	-0.732821	-0.839857	-0.570928	-7.461750
cg05213048	cg15563434	0.737670	0.578000	0.842940	7.569640
cg05213048	cg15682806	0.738583	0.579334	0.843520	7.590246
cg05213048	cg15682993	0.217229	-0.065057	0.467325	1.541828
cg05213048	cg15746461	-0.550732	-0.718882	-0.321695	-4.571305
cg05213048	cg15810474	0.715438	0.545773	0.828750	7.094420
cg05213048	cg15935877	0.635534	0.433948	0.776519	5.702973
cg05213048	cg17834650	0.713421	0.542874	0.827456	7.053630
cg05213048	cg17837162	0.741876	0.584153	0.845608	7.665309
cg05213048	cg18032798	-0.314604	-0.545212	-0.039731	-2.296237
cg05213048	cg18077436	-0.620456	-0.766440	-0.413521	-5.481281
cg05213048	cg18188392	0.230348	-0.051293	0.478049	1.640001
cg05213048	cg25032547	-0.521345	-0.698354	-0.284240	-4.232726
cg05213048	cg25071634	0.678463	0.493265	0.804823	6.398467
cg05213048	cg25427172	0.624111	0.418454	0.768890	5.534078
cg05213048	cg25518695	-0.546507	-0.715948	-0.316265	-4.521209
cg05213048	cg25705492	0.701158	0.525334	0.819558	6.813076
cg05213048	cg25756647	-0.472845	-0.663826	-0.223971	-3.717850
cg05213048	cg26058907	0.675390	0.488961	0.802816	6.345072
cg05213048	cg26517491	-0.449695	-0.647054	-0.195859	-3.488182
cg05213048	cg26520468	0.058343	-0.223641	0.331315	0.404904
cg05213048	cg26983430	0.690468	0.510166	0.812637	6.613146
cg05213048	cg26983535	-0.727347	-0.836369	-0.562973	-7.342894
cg05213048	cg27049643	-0.541757	-0.712643	-0.310179	-4.465488
cg05213048	cg27433982	-0.559472	-0.724931	-0.332973	-4.676524
cg05213048	cg27539833	0.639664	0.439579	0.779266	5.765555
cg05213048	cg00008945	-0.715825	-0.828998	-0.546330	-7.102285
cg05213048	cg00011200	-0.707055	-0.823361	-0.533750	-6.927182
cg05213048	cg00011891	-0.728115	-0.836859	-0.564088	-7.359393
cg05213048	cg00014152	-0.377776	-0.593698	-0.111107	-2.826783
cg05213048	cg00016522	-0.645618	-0.783219	-0.447726	-5.857283
cg05230942	cg05480730	-0.717071	-0.829797	-0.548123	-7.127705
cg05230942	cg05544622	0.763073	0.615443	0.858976	8.179835
cg05230942	cg05621349	-0.339625	-0.564603	-0.067670	-2.501692
cg05230942	cg05865243	0.686723	0.504878	0.810204	6.545091
cg05230942	cg05890011	-0.596062	-0.749981	-0.380908	-5.143163
cg05230942	cg06322277	0.772485	0.629487	0.864870	8.427803
cg05230942	cg06479204	-0.383251	-0.597828	-0.117425	-2.874740
cg05230942	cg07731488	0.168040	-0.115725	0.426446	1.181012
cg05230942	cg07747963	0.829148	0.716058	0.899825	10.275846
cg05230942	cg07939587	0.624106	0.418446	0.768886	5.533994
cg05230942	cg08242338	0.690180	0.509759	0.812450	6.607875
cg05230942	cg08265308	0.802161	0.674388	0.883289	9.307417
cg05230942	cg08921682	0.451007	0.197441	0.648009	3.500951
cg05230942	cg09350919	0.785546	0.649132	0.873008	8.795084
cg05230942	cg09460641	0.774886	0.633084	0.866370	8.493211
cg05230942	cg09856092	-0.589978	-0.745846	-0.372857	-5.062412
cg05230942	cg10076560	0.504442	0.263021	0.686413	4.047591
cg05230942	cg10213302	-0.717071	-0.829797	-0.548123	-7.127705
