Marker1	Marker2	Correlation	Lower	Upper	t-statistic
cg04964672	cg18188392	0.196883	-0.086193	0.450544	1.391276
cg04964672	cg25032547	-0.718107	-0.830461	-0.549615	-7.148944
cg04964672	cg25071634	0.969811	0.947139	0.982845	27.553375
cg04964672	cg25427172	0.981939	0.968228	0.989764	35.957909
cg04964672	cg25518695	-0.776107	-0.867132	-0.634916	-8.526818
cg04964672	cg25705492	0.921939	0.865762	0.955172	16.490625
cg04964672	cg25756647	-0.664270	-0.795528	-0.473460	-6.156840
cg04964672	cg26058907	0.949025	0.911442	0.970901	20.859846
cg04964672	cg26517491	-0.683751	-0.808270	-0.500691	-6.491790
cg04964672	cg26520468	-0.119201	-0.384786	0.164614	-0.831778
cg04964672	cg26983430	0.979352	0.963713	0.988291	33.563004
cg04964672	cg26983535	-0.951820	-0.972513	-0.916209	-21.504063
cg04964672	cg27049643	-0.766568	-0.861168	-0.620647	-8.270389
cg04964672	cg27433982	-0.740791	-0.844920	-0.582563	-7.640425
cg04964672	cg27539833	0.600535	0.386849	0.753014	5.203402
cg04964672	cg00008945	-0.984467	-0.991202	-0.972648	-38.848198
cg04964672	cg00011200	-0.982473	-0.990068	-0.969161	-36.516197
cg04964672	cg00011891	-0.981194	-0.989340	-0.966927	-35.218060
cg04964672	cg00014152	-0.472074	-0.663271	-0.223028	-3.710047
cg04964672	cg00016522	-0.982686	-0.990189	-0.969532	-36.745754
cg05213048	cg05230942	0.649218	0.452668	0.785603	5.913625
cg05213048	cg05480730	-0.719800	-0.831546	-0.552057	-7.183892
cg05213048	cg05544622	0.713918	0.543587	0.827774	7.063639
cg05213048	cg05621349	-0.594263	-0.748759	-0.378523	-5.119134
cg05213048	cg05865243	0.718820	0.550643	0.830918	7.163630
cg05213048	cg05890011	-0.749310	-0.850311	-0.595073	-7.839352
cg05213048	cg06322277	0.695560	0.517378	0.815938	6.707308
cg05213048	cg06479204	-0.129398	-0.393575	0.154520	-0.904100
cg05213048	cg07731488	-0.236054	-0.482690	0.045274	-1.682989
cg05213048	cg07747963	0.727940	0.563833	0.836747	7.355616
cg05213048	cg07939587	0.699931	0.523588	0.818766	6.789692
cg05213048	cg08242338	0.744035	0.587319	0.846976	7.715183
cg05213048	cg08265308	0.743644	0.586746	0.846728	7.706118
cg05213048	cg08921682	0.153661	-0.130263	0.414293	1.077389
cg05213048	cg09350919	0.739823	0.581147	0.844306	7.618364
cg05213048	cg09460641	0.729291	0.565795	0.837609	7.384759
cg05213048	cg09856092	-0.484880	-0.672471	-0.238752	-3.841100
cg05213048	cg10076560	0.406214	0.144162	0.615026	3.079890
cg05213048	cg10213302	-0.648150	-0.784896	-0.451201	-5.896838
cg05213048	cg10252249	0.618711	0.411170	0.765269	5.456275
cg05213048	cg10267609	0.730719	0.567870	0.838519	7.415754
cg05213048	cg10363397	0.317255	0.042670	0.547278	2.317737
cg05213048	cg10698069	-0.658458	-0.791704	-0.465407	-6.061417
cg05213048	cg10841270	0.744504	0.588007	0.847272	7.726090
cg05213048	cg11131351	0.642508	0.443467	0.781156	5.809144
cg05213048	cg13268984	-0.488937	-0.675373	-0.243759	-3.883274
cg05213048	cg13851368	0.762459	0.614529	0.858591	8.164092
cg05213048	cg14180491	-0.706007	-0.822686	-0.532252	-6.906707
cg05213048	cg14210405	0.716108	0.546737	0.829180	7.108047
cg05213048	cg14466580	0.724821	0.559314	0.834757	7.289072
cg05213048	cg14741114	-0.449026	-0.646566	-0.195052	-3.481673
cg05213048	cg15027426	0.590978	0.374178	0.746527	5.075595
cg05213048	cg15295597	-0.438326	-0.638746	-0.182204	-3.378679
cg05213048	cg15329860	-0.711130	-0.825984	-0.539586	-7.007729
cg05213048	cg15345074	-0.526311	-0.701844	-0.290520	-4.288397
cg05213048	cg15422579	-0.691415	-0.813251	-0.511505	-6.630506
cg05213048	cg15429127	-0.720036	-0.831696	-0.552396	-7.188767
cg05213048	cg15563434	0.745708	0.589775	0.848035	7.754213
cg05213048	cg15682806	0.751107	0.597721	0.851445	7.882415
cg05213048	cg15682993	0.217411	-0.064867	0.467474	1.543183
cg05213048	cg15746461	-0.631244	-0.773658	-0.428114	-5.638824
cg05213048	cg15810474	0.719329	0.551377	0.831244	7.174138
cg05213048	cg15935877	0.724838	0.559338	0.834767	7.289422
cg05213048	cg17834650	0.691954	0.512268	0.813601	6.640423
cg05213048	cg17837162	0.690640	0.510409	0.812749	6.616296
cg05213048	cg18032798	-0.474614	-0.665100	-0.226136	-3.735788
cg05213048	cg18077436	-0.670612	-0.799689	-0.482285	-6.263249
cg05213048	cg18188392	0.210403	-0.072176	0.461715	1.491096
cg05213048	cg25032547	-0.494457	-0.679313	-0.250595	-3.941199
cg05213048	cg25071634	0.708188	0.535371	0.824091	6.949446
cg05213048	cg25427172	0.704892	0.530659	0.821968	6.885006
cg05213048	cg25518695	-0.594076	-0.748633	-0.378277	-5.116657
cg05213048	cg25705492	0.729013	0.565391	0.837432	7.378750
cg05213048	cg25756647	-0.529900	-0.704360	-0.295070	-4.329001
cg05213048	cg26058907	0.696731	0.519039	0.816696	6.729229
cg05213048	cg26517491	-0.586260	-0.743313	-0.367952	-5.013718
cg05213048	cg26520468	-0.002509	-0.280666	0.276036	-0.017386
cg05213048	cg26983430	0.727188	0.562742	0.836267	7.339478
cg05213048	cg26983535	-0.740568	-0.844778	-0.582237	-7.635328
cg05213048	cg27049643	-0.618075	-0.764842	-0.410314	-5.447202
cg05213048	cg27433982	-0.521308	-0.698328	-0.284194	-4.232320
cg05213048	cg27539833	0.570759	0.347636	0.732705	4.815794
cg05213048	cg00008945	-0.744839	-0.847484	-0.588498	-7.733891
cg05213048	cg00011200	-0.755257	-0.854062	-0.603851	-7.983447
cg05213048	cg00011891	-0.737046	-0.842543	-0.577088	-7.555609
cg05213048	cg00014152	-0.364335	-0.583512	-0.095686	-2.710484
cg05213048	cg00016522	-0.732491	-0.839647	-0.570447	-7.454490
cg05230942	cg05480730	-0.778003	-0.868314	-0.637765	-8.579512
cg05230942	cg05544622	0.917688	0.858677	0.952686	16.002802
cg05230942	cg05621349	-0.512393	-0.692043	-0.272974	-4.133871
cg05230942	cg05865243	0.895826	0.822591	0.939827	13.965784
cg05230942	cg05890011	-0.769823	-0.863206	-0.625505	-8.356329
cg05230942	cg06322277	0.890323	0.813600	0.936571	13.547003
cg05230942	cg06479204	-0.383773	-0.598221	-0.118029	-2.879335
cg05230942	cg07731488	-0.263004	-0.504429	0.016561	-1.888636
cg05230942	cg07747963	0.889589	0.812404	0.936136	13.493384
cg05230942	cg07939587	0.708233	0.535435	0.824120	6.950319
cg05230942	cg08242338	0.860172	0.764979	0.918586	11.685085
cg05230942	cg08265308	0.914161	0.852815	0.950620	15.624681
cg05230942	cg08921682	0.454894	0.202136	0.650837	3.538948
cg05230942	cg09350919	0.907885	0.842423	0.946936	15.004144
cg05230942	cg09460641	0.911723	0.848772	0.949190	15.376140
cg05230942	cg09856092	-0.633938	-0.775455	-0.431776	-5.679012
cg05230942	cg10076560	0.593278	0.377219	0.748090	5.106036
cg05230942	cg10213302	-0.884226	-0.932954	-0.803680	-13.116285
cg05230942	cg10252249	0.833526	0.722895	0.902488	10.452559
cg05230942	cg10267609	0.909432	0.844980	0.947845	15.151356
cg05230942	cg10363397	0.671166	0.483059	0.800052	6.272674
cg05230942	cg10698069	-0.854512	-0.915183	-0.755972	-11.397522
cg05230942	cg10841270	0.875574	0.789680	0.927804	12.557113
cg05230942	cg11131351	0.869755	0.780315	0.924329	12.210799
cg05230942	cg13268984	-0.666035	-0.796688	-0.475913	-6.186215
cg05230942	cg13851368	0.918369	0.859810	0.953084	16.078476
cg05230942	cg14180491	-0.910049	-0.948207	-0.846001	-15.211091
cg05230942	cg14210405	0.843394	0.738385	0.908472	10.875196
cg05230942	cg14466580	0.894651	0.820669	0.939133	13.873791
cg05230942	cg14741114	-0.729970	-0.838042	-0.566782	-7.399475
cg05230942	cg15027426	0.702795	0.527667	0.820615	6.844473
cg05230942	cg15295597	-0.397665	-0.608646	-0.134163	-3.002739
cg05230942	cg15329860	-0.881378	-0.931261	-0.799063	-12.925972
cg05230942	cg15345074	-0.690642	-0.812750	-0.510412	-6.616324
cg05230942	cg15422579	-0.804740	-0.884878	-0.678335	-9.392078
cg05230942	cg15429127	-0.871141	-0.925158	-0.782543	-12.291335
cg05230942	cg15563434	0.860333	0.765236	0.918683	11.693522
cg05230942	cg15682806	0.911424	0.848276	0.949014	15.346298
cg05230942	cg15682993	0.462367	0.211196	0.656259	3.612739
cg05230942	cg15746461	-0.757118	-0.855234	-0.606605	-8.029451
cg05230942	cg15810474	0.912043	0.849303	0.949378	15.408203
cg05230942	cg15935877	0.915141	0.854441	0.951194	15.727447
cg05230942	cg17834650	0.876090	0.790513	0.928111	12.588915
cg05230942	cg17837162	0.888071	0.809931	0.935236	13.384049
cg05230942	cg18032798	-0.482194	-0.670546	-0.235443	-3.813348
cg05230942	cg18077436	-0.801348	-0.882788	-0.673145	-9.281028
cg05230942	cg18188392	0.329155	0.055926	0.556519	2.415028
cg05230942	cg25032547	-0.542153	-0.712919	-0.310686	-4.470112
cg05230942	cg25071634	0.920850	0.863945	0.954535	16.362087
cg05230942	cg25427172	0.901980	0.832689	0.943459	14.472927
cg05230942	cg25518695	-0.707328	-0.823537	-0.534141	-6.932543
cg05230942	cg25705492	0.852505	0.752786	0.913974	11.299229
cg05230942	cg25756647	-0.635170	-0.776276	-0.433453	-5.697499
cg05230942	cg26058907	0.891303	0.815199	0.937152	13.619393
cg05230942	cg26517491	-0.493474	-0.678613	-0.249376	-3.930842
cg05230942	cg26520468	-0.134306	-0.397788	0.149641	-0.939007
cg05230942	cg26983430	0.902945	0.834277	0.944028	14.556583
cg05230942	cg26983535	-0.910727	-0.948605	-0.847123	-15.277425
cg05230942	cg27049643	-0.659168	-0.792172	-0.466389	-6.072969
cg05230942	cg27433982	-0.681090	-0.806536	-0.496950	-6.444586
cg05230942	cg27539833	0.592296	0.375920	0.747423	5.093009
cg05230942	cg00008945	-0.901935	-0.943433	-0.832615	-14.469066
cg05230942	cg00011200	-0.903989	-0.944643	-0.835995	-14.648388
cg05230942	cg00011891	-0.917954	-0.952842	-0.859120	-16.032265
cg05230942	cg00014152	-0.529212	-0.703878	-0.294197	-4.321199
cg05230942	cg00016522	-0.918246	-0.953012	-0.859605	-16.064711
cg05480730	cg05544622	-0.849831	-0.912362	-0.748551	-11.171149
cg05480730	cg05621349	0.427630	0.169447	0.630887	3.277496
cg05480730	cg05865243	-0.813784	-0.890436	-0.692236	-9.701274
cg05480730	cg05890011	0.796025	0.665025	0.879501	9.111753
cg05480730	cg06322277	-0.786207	-0.873418	-0.650131	-8.814443
cg05480730	cg06479204	0.165786	-0.118013	0.424547	1.164716
cg05480730	cg07731488	0.512282	0.272834	0.691964	4.132650
cg05480730	cg07747963	-0.787128	-0.873990	-0.651524	-8.841562
cg05480730	cg07939587	-0.716903	-0.829689	-0.547880	-7.124263
cg05480730	cg08242338	-0.809432	-0.887765	-0.685536	-9.550039
cg05480730	cg08265308	-0.862487	-0.919976	-0.768675	-11.807424
cg05480730	cg08921682	-0.363654	-0.582994	-0.094909	-2.704648
cg05480730	cg09350919	-0.822305	-0.895651	-0.705415	-10.011639
cg05480730	cg09460641	-0.840260	-0.906575	-0.733454	-10.737132
cg05480730	cg09856092	0.668761	0.479707	0.798476	6.231956
cg05480730	cg10076560	-0.555420	-0.722130	-0.327737	-4.627471
cg05480730	cg10213302	0.793461	0.661127	0.877916	9.032331
cg05480730	cg10252249	-0.741622	-0.845447	-0.583781	-7.659466
cg05480730	cg10267609	-0.862439	-0.919947	-0.768598	-11.804870
cg05480730	cg10363397	-0.419910	-0.625189	-0.160293	-3.205522
cg05480730	cg10698069	0.798125	0.668226	0.880799	9.177837
cg05480730	cg10841270	-0.809107	-0.887565	-0.685037	-9.538934
cg05480730	cg11131351	-0.687576	-0.810759	-0.506082	-6.560513
cg05480730	cg13268984	0.573772	0.351569	0.734773	4.853648
cg05480730	cg13851368	-0.831532	-0.901276	-0.719778	-10.371301
cg05480730	cg14180491	0.851290	0.750860	0.913242	11.240636
cg05480730	cg14210405	-0.736979	-0.842501	-0.576991	-7.554115
cg05480730	cg14466580	-0.793465	-0.877918	-0.661132	-9.032445
cg05480730	cg14741114	0.557647	0.330613	0.723670	4.654367
cg05480730	cg15027426	-0.593379	-0.748159	-0.377353	-5.107383
cg05480730	cg15295597	0.350981	0.080492	0.573322	2.596872
cg05480730	cg15329860	0.864969	0.772643	0.921464	11.941778
cg05480730	cg15345074	0.650158	0.453960	0.786225	5.928444
cg05480730	cg15422579	0.829026	0.715868	0.899751	10.271027
cg05480730	cg15429127	0.845027	0.740960	0.909461	10.948702
cg05480730	cg15563434	-0.836008	-0.903996	-0.726781	-10.555583
cg05480730	cg15682806	-0.853050	-0.914303	-0.753651	-11.325741
cg05480730	cg15682993	-0.229102	-0.477033	0.052606	-1.630634
cg05480730	cg15746461	0.685044	0.502513	0.809112	6.514913
cg05480730	cg15810474	-0.841282	-0.907194	-0.735061	-10.781751
cg05480730	cg15935877	-0.846551	-0.910382	-0.743365	-11.018208
cg05480730	cg17834650	-0.822487	-0.895763	-0.705698	-10.018495
cg05480730	cg17837162	-0.785781	-0.873154	-0.649486	-8.801943
cg05480730	cg18032798	0.499980	0.257458	0.683245	3.999784
cg05480730	cg18077436	0.811863	0.689276	0.889257	9.633930
cg05480730	cg18188392	-0.092453	-0.361503	0.190810	-0.643291
cg05480730	cg25032547	0.647343	0.450092	0.784362	5.884188
cg05480730	cg25071634	-0.831363	-0.901173	-0.719515	-10.364491
cg05480730	cg25427172	-0.820815	-0.894741	-0.703105	-9.955938
cg05480730	cg25518695	0.662872	0.471521	0.794609	6.133711
cg05480730	cg25705492	-0.801159	-0.882672	-0.672857	-9.274924
cg05480730	cg25756647	0.641293	0.441805	0.780349	5.790467
cg05480730	cg26058907	-0.831317	-0.901145	-0.719443	-10.362623
cg05480730	cg26517491	0.602431	0.389371	0.754297	5.229161
cg05480730	cg26520468	0.129883	-0.154039	0.393991	0.907540
cg05480730	cg26983430	-0.861251	-0.919234	-0.766700	-11.741737
cg05480730	cg26983535	0.812319	0.689979	0.889538	9.649846
cg05480730	cg27049643	0.619467	0.412188	0.765776	5.467091
cg05480730	cg27433982	0.720909	0.553657	0.832255	7.206909
cg05480730	cg27539833	-0.472473	-0.663559	-0.223516	-3.714086
cg05480730	cg00008945	0.838223	0.730255	0.905340	10.649339
cg05480730	cg00011200	0.846564	0.743385	0.910389	11.018803
cg05480730	cg00011891	0.843298	0.738235	0.908415	10.870946
cg05480730	cg00014152	0.415602	0.155204	0.621999	3.165726
cg05480730	cg00016522	0.840892	0.734447	0.906958	10.764664
cg05544622	cg05621349	-0.540301	-0.711629	-0.308318	-4.448537
cg05544622	cg05865243	0.985996	0.975326	0.992070	40.961952
cg05544622	cg05890011	-0.862391	-0.919918	-0.768521	-11.802288
cg05544622	cg06322277	0.964527	0.938010	0.979819	25.313742
cg05544622	cg06479204	-0.377236	-0.593291	-0.110485	-2.822072
cg05544622	cg07731488	-0.356082	-0.577222	-0.086281	-2.640052
cg05544622	cg07747963	0.944878	0.904388	0.968505	19.993433
cg05544622	cg07939587	0.847300	0.744548	0.910834	11.052750
cg05544622	cg08242338	0.963893	0.936917	0.979456	25.078156
cg05544622	cg08265308	0.984345	0.972435	0.991132	38.693062
cg05544622	cg08921682	0.385407	0.119919	0.599451	2.893724
cg05544622	cg09350919	0.979490	0.963953	0.988370	33.679138
cg05544622	cg09460641	0.992740	0.987176	0.995895	57.183743
cg05544622	cg09856092	-0.737881	-0.843074	-0.578307	-7.574386
cg05544622	cg10076560	0.633990	0.431847	0.775490	5.679791
cg05544622	cg10213302	-0.961757	-0.978230	-0.933240	-24.326937
cg05544622	cg10252249	0.924813	0.870565	0.956850	16.842648
cg05544622	cg10267609	0.971328	0.949765	0.983712	28.305861
cg05544622	cg10363397	0.616122	0.407687	0.763530	5.419429
cg05544622	cg10698069	-0.850338	-0.912668	-0.749353	-11.195179
cg05544622	cg10841270	0.941907	0.899347	0.966785	19.429026
cg05544622	cg11131351	0.833967	0.723585	0.902756	10.470711
cg05544622	cg13268984	-0.693162	-0.814385	-0.513979	-6.662725
cg05544622	cg13851368	0.981913	0.968182	0.989749	35.930809
cg05544622	cg14180491	-0.959040	-0.976669	-0.928570	-23.456036
cg05544622	cg14210405	0.877025	0.792022	0.928669	12.647037
cg05544622	cg14466580	0.972035	0.950990	0.984116	28.677040
cg05544622	cg14741114	-0.690027	-0.812351	-0.509543	-6.605085
cg05544622	cg15027426	0.744414	0.587875	0.847216	7.724002
cg05544622	cg15295597	-0.461873	-0.655901	-0.210596	-3.607831
cg05544622	cg15329860	-0.942098	-0.966896	-0.899671	-19.464148
cg05544622	cg15345074	-0.783594	-0.871795	-0.646185	-8.738350
cg05544622	cg15422579	-0.799653	-0.881743	-0.670557	-9.226497
cg05544622	cg15429127	-0.925976	-0.957528	-0.872511	-16.990572
cg05544622	cg15563434	0.964021	0.937139	0.979529	25.125340
cg05544622	cg15682806	0.988464	0.979656	0.993472	45.217003
cg05544622	cg15682993	0.462719	0.211623	0.656513	3.616237
cg05544622	cg15746461	-0.770438	-0.863591	-0.626424	-8.372743
cg05544622	cg15810474	0.978100	0.961530	0.987578	32.557678
cg05544622	cg15935877	0.992171	0.986174	0.995573	55.042366
cg05544622	cg17834650	0.968375	0.944653	0.982023	26.890165
cg05544622	cg17837162	0.946724	0.907526	0.969572	20.367010
cg05544622	cg18032798	-0.495125	-0.679789	-0.251423	-3.948247
cg05544622	cg18077436	-0.884988	-0.933407	-0.804918	-13.168383
cg05544622	cg18188392	0.218934	-0.063274	0.468722	1.554535
cg05544622	cg25032547	-0.721259	-0.832480	-0.554163	-7.214210
cg05544622	cg25071634	0.982653	0.969476	0.990170	36.710548
cg05544622	cg25427172	0.980303	0.965372	0.988833	34.388905
cg05544622	cg25518695	-0.778166	-0.868416	-0.638009	-8.584061
cg05544622	cg25705492	0.949581	0.912389	0.971222	20.983734
cg05544622	cg25756647	-0.651897	-0.787375	-0.456353	-5.955992
cg05544622	cg26058907	0.961333	0.932510	0.977986	24.185028
cg05544622	cg26517491	-0.665377	-0.796255	-0.474998	-6.175240
cg05544622	cg26520468	-0.151444	-0.412412	0.132493	-1.061481
cg05544622	cg26983430	0.981824	0.968027	0.989699	35.840839
cg05544622	cg26983535	-0.959499	-0.976933	-0.929359	-23.597252
cg05544622	cg27049643	-0.767406	-0.861693	-0.621897	-8.292375
cg05544622	cg27433982	-0.753251	-0.852798	-0.600886	-7.934347
cg05544622	cg27539833	0.603054	0.390201	0.754718	5.237656
cg05544622	cg00008945	-0.989167	-0.993870	-0.980889	-46.684731
cg05544622	cg00011200	-0.992288	-0.995639	-0.986379	-55.461742
cg05544622	cg00011891	-0.992182	-0.995579	-0.986193	-55.080780
cg05544622	cg00014152	-0.536886	-0.709246	-0.303958	-4.408978
cg05544622	cg00016522	-0.987835	-0.993114	-0.978551	-44.010185
cg05621349	cg05865243	-0.492265	-0.677750	-0.247878	-3.918128
cg05621349	cg05890011	0.531411	0.296989	0.705419	4.346199
cg05621349	cg06322277	-0.550463	-0.718695	-0.321349	-4.568099
cg05621349	cg06479204	0.462872	0.211809	0.656624	3.617757
cg05621349	cg07731488	0.290224	0.012915	0.526078	2.101168
cg05621349	cg07747963	-0.524096	-0.700288	-0.287717	-4.263494
cg05621349	cg07939587	-0.368921	-0.586995	-0.100934	-2.749942
cg05621349	cg08242338	-0.516016	-0.694600	-0.277525	-4.173649
cg05621349	cg08265308	-0.580801	-0.739587	-0.360774	-4.943102
cg05621349	cg08921682	-0.020771	-0.297404	0.259079	-0.143938
cg05621349	cg09350919	-0.556929	-0.723173	-0.329685	-4.645678
cg05621349	cg09460641	-0.546820	-0.716166	-0.316667	-4.524905
cg05621349	cg09856092	0.403809	0.141343	0.613233	3.058086
cg05621349	cg10076560	-0.429826	-0.632504	-0.172059	-3.298129
cg05621349	cg10213302	0.455907	0.203362	0.651573	3.548902
cg05621349	cg10252249	-0.403001	-0.612631	-0.140397	-3.050778
cg05621349	cg10267609	-0.566268	-0.729617	-0.341789	-4.759909
cg05621349	cg10363397	-0.309967	-0.541591	-0.034600	-2.258766
cg05621349	cg10698069	0.621507	0.414937	0.767145	5.496395
cg05621349	cg10841270	-0.573920	-0.734875	-0.351762	-4.855515
cg05621349	cg11131351	-0.414385	-0.621097	-0.153769	-3.154532
cg05621349	cg13268984	0.477882	0.230144	0.667451	3.769100
cg05621349	cg13851368	-0.588487	-0.744831	-0.370889	-5.042829
cg05621349	cg14180491	0.529777	0.294914	0.704274	4.327605
cg05621349	cg14210405	-0.509116	-0.689725	-0.268865	-4.098135
cg05621349	cg14466580	-0.564128	-0.728143	-0.339009	-4.733504
cg05621349	cg14741114	0.537066	0.304188	0.709372	4.411056
cg05621349	cg15027426	-0.386595	-0.600345	-0.121295	-2.904215
cg05621349	cg15295597	0.383906	0.118182	0.598321	2.880503
cg05621349	cg15329860	0.537535	0.304786	0.709699	4.416470
cg05621349	cg15345074	0.275639	-0.002939	0.514516	1.986646
cg05621349	cg15422579	0.475723	0.227495	0.665898	3.747069
cg05621349	cg15429127	0.527766	0.292363	0.702864	4.304822
cg05621349	cg15563434	-0.590891	-0.746468	-0.374063	-5.074442
cg05621349	cg15682806	-0.590830	-0.746426	-0.373983	-5.073641
cg05621349	cg15682993	0.006023	-0.272787	0.283900	0.041730
cg05621349	cg15746461	0.647112	0.449775	0.784209	5.880579
cg05621349	cg15810474	-0.535021	-0.707944	-0.301582	-4.387509
cg05621349	cg15935877	-0.516620	-0.695026	-0.278285	-4.180314
cg05621349	cg17834650	-0.535460	-0.708250	-0.302140	-4.392548
cg05621349	cg17837162	-0.584903	-0.742388	-0.366166	-4.996068
cg05621349	cg18032798	0.243840	-0.037025	0.489002	1.741955
cg05621349	cg18077436	0.543893	0.312914	0.714130	4.490471
cg05621349	cg18188392	-0.127023	-0.391532	0.156876	-0.887231
cg05621349	cg25032547	0.316219	0.041521	0.546471	2.309330
cg05621349	cg25071634	-0.538598	-0.710441	-0.306143	-4.428775
cg05621349	cg25427172	-0.568894	-0.731423	-0.345206	-4.792512
cg05621349	cg25518695	0.559064	0.332446	0.724649	4.671569
cg05621349	cg25705492	-0.406576	-0.615295	-0.144587	-3.083178
cg05621349	cg25756647	0.365880	0.097452	0.584686	2.723751
cg05621349	cg26058907	-0.577337	-0.737217	-0.356233	-4.898815
cg05621349	cg26517491	0.500274	0.257824	0.683454	4.002920
cg05621349	cg26520468	0.250930	-0.029482	0.494727	1.795952
cg05621349	cg26983430	-0.551414	-0.719355	-0.322573	-4.579437
cg05621349	cg26983535	0.547758	0.317871	0.716818	4.535995
cg05621349	cg27049643	0.351989	0.081634	0.574093	2.605383
cg05621349	cg27433982	0.291246	0.014031	0.526885	2.109254
cg05621349	cg27539833	-0.333838	-0.560140	-0.061169	-2.453661
cg05621349	cg00008945	0.560153	0.333855	0.725401	4.684821
cg05621349	cg00011200	0.560637	0.334482	0.725735	4.690725
cg05621349	cg00011891	0.556295	0.328866	0.722735	4.638019
cg05621349	cg00014152	0.229169	-0.052535	0.477088	1.631140
cg05621349	cg00016522	0.576320	0.354901	0.736520	4.885888
cg05865243	cg05890011	-0.857727	-0.917117	-0.761084	-11.558941
cg05865243	cg06322277	0.953749	0.919505	0.973625	21.981607
cg05865243	cg06479204	-0.354508	-0.576020	-0.084493	-2.626697
cg05865243	cg07731488	-0.264388	-0.505536	0.015074	-1.899315
cg05865243	cg07747963	0.950587	0.914106	0.971802	21.213411
cg05865243	cg07939587	0.844517	0.740155	0.909152	10.925629
cg05865243	cg08242338	0.964268	0.937564	0.979671	25.216862
cg05865243	cg08265308	0.969352	0.946343	0.982582	27.336058
cg05865243	cg08921682	0.361613	0.092579	0.581440	2.687171
cg05865243	cg09350919	0.973713	0.953902	0.985075	29.616888
cg05865243	cg09460641	0.982815	0.969759	0.990263	36.887562
cg05865243	cg09856092	-0.695963	-0.816199	-0.517949	-6.714838
cg05865243	cg10076560	0.568619	0.344848	0.731235	4.789092
cg05865243	cg10213302	-0.958740	-0.976497	-0.928055	-23.365034
cg05865243	cg10252249	0.925119	0.871077	0.957028	16.881247
cg05865243	cg10267609	0.958068	0.926902	0.976111	23.164808
cg05865243	cg10363397	0.594662	0.379053	0.749031	5.124461
cg05865243	cg10698069	-0.812809	-0.889838	-0.690733	-9.666974
cg05865243	cg10841270	0.916183	0.856173	0.951804	15.838610
cg05865243	cg11131351	0.827764	0.713902	0.898982	10.221280
cg05865243	cg13268984	-0.658946	-0.792026	-0.466082	-6.069363
cg05865243	cg13851368	0.975201	0.956486	0.985924	30.527370
cg05865243	cg14180491	-0.945595	-0.968919	-0.905605	-20.136255
cg05865243	cg14210405	0.865564	0.773596	0.921821	11.974504
cg05865243	cg14466580	0.961428	0.932673	0.978041	24.216627
cg05865243	cg14741114	-0.639084	-0.778881	-0.438788	-5.756718
cg05865243	cg15027426	0.755718	0.604532	0.854352	7.994786
cg05865243	cg15295597	-0.474988	-0.665369	-0.226594	-3.739592
cg05865243	cg15329860	-0.916170	-0.951797	-0.856152	-15.837282
cg05865243	cg15345074	-0.806405	-0.885903	-0.680887	-9.447537
cg05865243	cg15422579	-0.771090	-0.863999	-0.627400	-8.390224
cg05865243	cg15429127	-0.921935	-0.955169	-0.865755	-16.490091
cg05865243	cg15563434	0.953482	0.919049	0.973471	21.913847
cg05865243	cg15682806	0.971663	0.950346	0.983904	28.480448
cg05865243	cg15682993	0.476616	0.228590	0.666540	3.756170
cg05865243	cg15746461	-0.760809	-0.857555	-0.612078	-8.122088
cg05865243	cg15810474	0.961142	0.932181	0.977877	24.121851
cg05865243	cg15935877	0.988535	0.979780	0.993512	45.359104
cg05865243	cg17834650	0.954304	0.920455	0.973945	22.124537
cg05865243	cg17837162	0.920531	0.863412	0.954349	16.324831
cg05865243	cg18032798	-0.530507	-0.704785	-0.295840	-4.335900
cg05865243	cg18077436	-0.877560	-0.928988	-0.792887	-12.680578
cg05865243	cg18188392	0.208181	-0.074488	0.459885	1.474632
cg05865243	cg25032547	-0.725703	-0.835320	-0.560591	-7.307790
cg05865243	cg25071634	0.966868	0.942050	0.981161	26.240826
cg05865243	cg25427172	0.969707	0.946958	0.982786	27.503553
cg05865243	cg25518695	-0.749876	-0.850668	-0.595907	-7.852870
cg05865243	cg25705492	0.960496	0.931072	0.977506	23.911978
cg05865243	cg25756647	-0.657715	-0.791215	-0.464379	-6.049360
cg05865243	cg26058907	0.923699	0.868702	0.956199	16.703915
cg05865243	cg26517491	-0.633962	-0.775471	-0.431809	-5.679365
cg05865243	cg26520468	-0.150533	-0.411637	0.133410	-1.054944
cg05865243	cg26983430	0.968220	0.944385	0.981934	26.821178
cg05865243	cg26983535	-0.967116	-0.981303	-0.942478	-26.344591
cg05865243	cg27049643	-0.789310	-0.875344	-0.654827	-8.906422
cg05865243	cg27433982	-0.758713	-0.856237	-0.608968	-8.069249
cg05865243	cg27539833	0.605923	0.394026	0.756657	5.276969
cg05865243	cg00008945	-0.979851	-0.988576	-0.964583	-33.988949
cg05865243	cg00011200	-0.984194	-0.991046	-0.972170	-38.502857
cg05865243	cg00011891	-0.983500	-0.990652	-0.970955	-37.664494
cg05865243	cg00014152	-0.566311	-0.729646	-0.341845	-4.760443
cg05865243	cg00016522	-0.973015	-0.984676	-0.952690	-29.215300
cg05890011	cg06322277	-0.824247	-0.896837	-0.708431	-10.085217
cg05890011	cg06479204	0.106946	-0.176666	0.374160	0.745216
cg05890011	cg07731488	0.404025	0.141597	0.613394	3.060044
