Marker1	Marker2	Correlation	Lower	Upper	t-statistic
LRRTM4	PCBP2	-0.017825	-0.294715	0.261827	-0.123515
LRRTM4	PCBP3	-0.269869	-0.509917	0.009172	-1.941755
LRRTM4	PCBP4	-0.156024	-0.416297	0.127882	-1.094368
LRRTM4	PCCA	0.309779	0.034392	0.541444	2.257250
LRRTM4	PCCB	-0.393626	-0.605622	-0.129457	-2.966610
LRRTM4	PCDH1	-0.236184	-0.482796	0.045136	-1.683972
LRRTM4	PCDH10	-0.064823	-0.337093	0.217453	-0.450055
LRSAM1	LRTM1	-0.111700	-0.378291	0.172000	-0.778756
LRSAM1	LRTM2	-0.121840	-0.387065	0.162007	-0.850465
LRSAM1	LRTOMT	0.242442	-0.038510	0.487871	1.731339
LRSAM1	LRWD1	-0.041318	-0.316035	0.239793	-0.286501
LRSAM1	LSAMP	-0.179324	-0.435918	0.104231	-1.262867
LRSAM1	LSG1	-0.044939	-0.319297	0.236371	-0.311658
LRSAM1	LSM1	0.040948	-0.240142	0.315702	0.283934
LRSAM1	LSM10	0.344188	0.072811	0.568112	2.539780
LRSAM1	LSM11	0.234808	-0.046589	0.481679	1.673590
LRSAM1	LSM12	-0.385913	-0.599832	-0.120505	-2.898191
LRSAM1	LSM14A	0.018983	-0.260747	0.295773	0.131541
LRSAM1	LSM14B	0.160113	-0.123755	0.419758	1.123797
LRSAM1	LSM2	0.187796	-0.095552	0.442992	1.324656
LRSAM1	LSM3	-0.078894	-0.349570	0.203937	-0.548303
LRSAM1	LSM4	0.077164	-0.205605	0.348041	0.536203
LRSAM1	LSM5	-0.272267	-0.511830	0.006585	-1.960379
LRSAM1	LSM6	-0.143345	-0.405518	0.140618	-1.003490
LRSAM1	LSM7	0.006055	-0.272757	0.283929	0.041954
LRSAM1	LSMD1	0.177236	-0.106364	0.434169	1.247679
LRSAM1	LSP1	0.159634	-0.124239	0.419353	1.120342
LRSAM1	LSR	-0.110615	-0.377349	0.173067	-0.771092
LRSAM1	LSS	0.454238	0.201343	0.650360	3.532519
LRSAM1	LST1	0.179201	-0.104357	0.435814	1.261966
LRSAM1	LTA	0.196579	-0.086507	0.450293	1.389044
LRSAM1	LTA4H	0.210846	-0.071716	0.462079	1.494378
LRSAM1	LTB	0.256452	-0.023584	0.499171	1.838224
LRSAM1	LTB4R	0.515496	0.276871	0.694233	4.167922
LRSAM1	LTB4R2	-0.265100	-0.506107	0.014308	-1.904821
LRSAM1	LTBP1	-0.098346	-0.366661	0.185073	-0.684680
LRSAM1	LTBP2	-0.270499	-0.510420	0.008493	-1.946643
LRSAM1	LTBP3	0.178249	-0.105330	0.435017	1.255043
LRSAM1	LTBP4	-0.191737	-0.446272	0.091499	-1.353503
LRSAM1	LTBR	0.103338	-0.180198	0.371018	0.719798
LRSAM1	LTC4S	-0.275091	-0.514079	0.003532	-1.982366
LRSAM1	LTF	0.167487	-0.116287	0.425980	1.177009
LRSAM1	LTK	-0.033409	-0.308890	0.247242	-0.231597
LRSAM1	LTV1	0.631959	0.429085	0.774135	5.649455
LRSAM1	LUC7L	0.146689	-0.137268	0.408368	1.027408
LRSAM1	LUC7L2	0.028443	-0.251904	0.304385	0.197135
LRSAM1	LUC7L3	0.345759	0.074585	0.569319	2.552948
LRSAM1	LUM	0.078280	-0.204529	0.349028	0.544011
LRSAM1	LUZP1	-0.180491	-0.436894	0.103039	-1.271356
LRSAM1	LUZP2	-0.042171	-0.316805	0.238987	-0.292428
LRSAM1	LUZP3P	-0.251815	-0.495440	0.028538	-1.802716
LRSAM1	LUZP4	0.289916	0.012579	0.525835	2.098737
LRSAM1	LXN	0.290622	0.013349	0.526392	2.104312
LRSAM1	PBX1	-0.028569	-0.304500	0.251786	-0.198012
LRSAM1	PBX2	-0.011342	-0.288783	0.267857	-0.078582
LRSAM1	PBX3	0.256180	-0.023875	0.498953	1.836141
LRSAM1	PBX4	0.201528	-0.081390	0.454391	1.425477
LRSAM1	PBXIP1	0.254335	-0.025847	0.497470	1.822002
LRSAM1	PC	-0.029141	-0.305019	0.251250	-0.201981
LRSAM1	PCA3	0.181447	-0.102060	0.437694	1.278323
LRSAM1	PCBD1	-0.164390	-0.423370	0.119427	-1.154638
LRSAM1	PCBD2	0.375337	0.108300	0.591855	2.805531
LRSAM1	PCBP1	-0.067798	-0.339739	0.214604	-0.470804
LRSAM1	PCBP2	-0.270286	-0.510250	0.008723	-1.944990
LRSAM1	PCBP3	-0.064700	-0.336984	0.217571	-0.449198
LRSAM1	PCBP4	0.171673	-0.112033	0.429501	1.207307
LRSAM1	PCCA	0.128399	-0.155512	0.392716	0.896998
LRSAM1	PCCB	0.221575	-0.060509	0.470885	1.574248
LRSAM1	PCDH1	-0.246429	-0.491095	0.034275	-1.761638
LRSAM1	PCDH10	0.062194	-0.219966	0.334752	0.431731
LRTM1	LRTM2	0.662964	0.471648	0.794670	6.135229
LRTM1	LRTOMT	-0.277391	-0.515909	0.001042	-2.000317
LRTM1	LRWD1	0.192783	-0.090422	0.447141	1.361173
LRTM1	LSAMP	0.264685	-0.014755	0.505774	1.901613
LRTM1	LSG1	-0.146826	-0.408484	0.137131	-1.028389
LRTM1	LSM1	-0.219110	-0.468867	0.063090	-1.555849
LRTM1	LSM10	-0.353727	-0.575423	-0.083606	-2.620083
LRTM1	LSM11	0.134373	-0.149575	0.397845	0.939481
LRTM1	LSM12	-0.047708	-0.321787	0.233749	-0.330909
LRTM1	LSM14A	-0.083741	-0.353846	0.199256	-0.582219
LRTM1	LSM14B	0.055502	-0.226348	0.328775	0.385121
LRTM1	LSM2	-0.168108	-0.426503	0.115657	-1.181497
LRTM1	LSM3	-0.093229	-0.362183	0.190055	-0.648738
LRTM1	LSM4	-0.261592	-0.503297	0.018076	-1.877751
LRTM1	LSM5	0.075127	-0.207566	0.346239	0.521973
LRTM1	LSM6	0.046022	-0.235345	0.320272	0.319190
LRTM1	LSM7	-0.366801	-0.585386	-0.098506	-2.731669
LRTM1	LSMD1	0.067709	-0.214690	0.339660	0.470183
LRTM1	LSP1	0.130067	-0.153856	0.394149	0.908849
LRTM1	LSR	0.183024	-0.100446	0.439011	1.289816
LRTM1	LSS	-0.119800	-0.385304	0.164022	-0.836022
LRTM1	LST1	-0.004921	-0.282886	0.273807	-0.034094
LRTM1	LTA	-0.047643	-0.321729	0.233810	-0.330457
LRTM1	LTA4H	-0.083321	-0.353476	0.199662	-0.579281
LRTM1	LTB	-0.077980	-0.348763	0.204818	-0.541914
LRTM1	LTB4R	-0.115903	-0.381934	0.167865	-0.808448
LRTM1	LTB4R2	0.576968	0.355749	0.736964	4.894114
LRTM1	LTBP1	0.131930	-0.152005	0.395749	0.922095
LRTM1	LTBP2	0.235122	-0.046258	0.481933	1.675956
LRTM1	LTBP3	0.454184	0.201278	0.650321	3.531991
LRTM1	LTBP4	0.431475	0.174022	0.633716	3.313668
LRTM1	LTBR	0.118449	-0.165355	0.384137	0.826460
LRTM1	LTC4S	0.429891	0.172137	0.632552	3.298745
LRTM1	LTF	0.254864	-0.025283	0.497895	1.826048
LRTM1	LTK	0.585277	0.366658	0.742643	5.000925
LRTM1	LTV1	-0.171936	-0.429723	0.111765	-1.209215
LRTM1	LUC7L	-0.315651	-0.546028	-0.040891	-2.304723
LRTM1	LUC7L2	-0.382694	-0.597409	-0.116782	-2.869852
LRTM1	LUC7L3	-0.288563	-0.524765	-0.011103	-2.088050
LRTM1	LUM	0.008237	-0.270736	0.285934	0.057070
LRTM1	LUZP1	-0.069956	-0.341656	0.212535	-0.485859
LRTM1	LUZP2	0.209269	-0.073357	0.460781	1.482687
LRTM1	LUZP3P	0.419983	0.160379	0.625242	3.206196
LRTM1	LUZP4	0.378217	0.111615	0.594031	2.830629
LRTM1	LXN	-0.182426	-0.438512	0.101058	-1.285455
LRTM1	PBX1	0.351586	0.081178	0.573785	2.601981
LRTM1	PBX2	-0.047994	-0.322045	0.233477	-0.332898
LRTM1	PBX3	-0.246393	-0.491066	0.034313	-1.761363
LRTM1	PBX4	0.006719	-0.272143	0.284539	0.046552
LRTM1	PBXIP1	-0.090949	-0.360183	0.192271	-0.632734
LRTM1	PC	0.401853	0.139054	0.611774	3.040412
LRTM1	PCA3	0.205639	-0.077129	0.457788	1.455822
LRTM1	PCBD1	-0.195042	-0.449017	0.088093	-1.377749
LRTM1	PCBD2	-0.444230	-0.643066	-0.189283	-3.435286
LRTM1	PCBP1	-0.133103	-0.396756	0.150838	-0.930440
LRTM1	PCBP2	-0.319642	-0.549136	-0.045322	-2.337158
LRTM1	PCBP3	0.701034	0.525159	0.819478	6.810717
LRTM1	PCBP4	-0.042969	-0.317524	0.238233	-0.297976
LRTM1	PCCA	-0.456348	-0.651894	-0.203896	-3.553234
LRTM1	PCCB	-0.323392	-0.552051	-0.049495	-2.367756
LRTM1	PCDH1	0.657689	0.464344	0.791198	6.048947
LRTM1	PCDH10	0.331444	0.058488	0.558290	2.433888
LRTM2	LRTOMT	-0.458236	-0.653264	-0.206182	-3.571830
LRTM2	LRWD1	0.007853	-0.271092	0.285581	0.054409
LRTM2	LSAMP	-0.016568	-0.293567	0.262998	-0.114801
LRTM2	LSG1	-0.270620	-0.510516	0.008363	-1.947580
LRTM2	LSM1	-0.388487	-0.601767	-0.123488	-2.920947
LRTM2	LSM10	-0.403404	-0.612932	-0.140870	-3.054428
LRTM2	LSM11	0.279384	0.001119	0.517493	2.015907
LRTM2	LSM12	-0.176043	-0.433169	0.107582	-1.239009
LRTM2	LSM14A	0.347841	0.076937	0.570916	2.570423
LRTM2	LSM14B	0.040118	-0.240925	0.314954	0.278171
LRTM2	LSM2	-0.313981	-0.544726	-0.039041	-2.291193
LRTM2	LSM3	-0.412298	-0.619548	-0.151310	-3.135377
LRTM2	LSM4	-0.429696	-0.632408	-0.171904	-3.296906
LRTM2	LSM5	0.245032	-0.035760	0.489966	1.751010
LRTM2	LSM6	0.040523	-0.240543	0.315319	0.280984
LRTM2	LSM7	-0.501113	-0.684050	-0.258869	-4.011888
LRTM2	LSMD1	-0.281542	-0.519206	-0.003461	-2.032811
LRTM2	LSP1	0.289905	0.012566	0.525826	2.098644
LRTM2	LSR	-0.031017	-0.306721	0.249490	-0.214992
LRTM2	LSS	-0.390296	-0.603125	-0.125587	-2.936983
LRTM2	LST1	-0.028794	-0.304705	0.251575	-0.199575
LRTM2	LTA	-0.241361	-0.486995	0.039656	-1.723139
LRTM2	LTA4H	-0.200213	-0.453303	0.082752	-1.415780
LRTM2	LTB	-0.295686	-0.530385	-0.018888	-2.144465
LRTM2	LTB4R	-0.111106	-0.377775	0.172584	-0.774560
LRTM2	LTB4R2	0.267868	-0.011329	0.508320	1.926239
LRTM2	LTBP1	-0.127297	-0.391768	0.156604	-0.889175
LRTM2	LTBP2	0.070140	-0.212358	0.341819	0.487145
LRTM2	LTBP3	0.395529	0.131673	0.607048	2.983610
LRTM2	LTBP4	0.295110	0.018257	0.529932	2.139886
LRTM2	LTBR	0.044089	-0.237175	0.318532	0.305752
LRTM2	LTC4S	0.546375	0.316096	0.715857	4.519660
LRTM2	LTF	0.099036	-0.184400	0.367264	0.689529
LRTM2	LTK	0.449380	0.195479	0.646824	3.485117
LRTM2	LTV1	-0.021699	-0.298251	0.258213	-0.150373
LRTM2	LUC7L	-0.533563	-0.706924	-0.299726	-4.370786
LRTM2	LUC7L2	-0.239288	-0.485315	0.041853	-1.707436
LRTM2	LUC7L3	-0.087728	-0.357355	0.195396	-0.610153
LRTM2	LUM	-0.041580	-0.316272	0.239545	-0.288326
LRTM2	LUZP1	-0.189262	-0.444212	0.094045	-1.335377
LRTM2	LUZP2	0.310649	0.035353	0.542124	2.264262
LRTM2	LUZP3P	0.216920	-0.065380	0.467071	1.539523
LRTM2	LUZP4	0.367459	0.099258	0.585885	2.737332
LRTM2	LXN	-0.424175	-0.628339	-0.165344	-3.245176
LRTM2	PBX1	0.051185	-0.230451	0.324909	0.355088
LRTM2	PBX2	-0.060517	-0.333256	0.221568	-0.420044
LRTM2	PBX3	-0.319111	-0.548723	-0.044732	-2.332833
LRTM2	PBX4	-0.208990	-0.460551	0.073647	-1.480619
LRTM2	PBXIP1	-0.169548	-0.427715	0.114193	-1.191923
LRTM2	PC	0.319414	0.045068	0.548958	2.335296
LRTM2	PCA3	0.367892	0.099755	0.586214	2.741067
LRTM2	PCBD1	-0.382825	-0.597507	-0.116933	-2.871002
LRTM2	PCBD2	-0.362507	-0.582121	-0.093599	-2.694824
LRTM2	PCBP1	-0.303100	-0.536213	-0.027027	-2.203596
LRTM2	PCBP2	-0.044777	-0.319152	0.236524	-0.310535
LRTM2	PCBP3	0.627914	0.423598	0.771434	5.589631
LRTM2	PCBP4	-0.389406	-0.602457	-0.124554	-2.929088
LRTM2	PCCA	-0.233717	-0.480792	0.047741	-1.665364
LRTM2	PCCB	-0.378330	-0.594117	-0.111745	-2.831620
LRTM2	PCDH1	0.544984	0.314312	0.714890	4.503285
LRTM2	PCDH10	0.157765	-0.126126	0.417772	1.106893
LRTOMT	LRWD1	0.079184	-0.203657	0.349826	0.550334
LRTOMT	LSAMP	-0.096813	-0.365320	0.186568	-0.673903
LRTOMT	LSG1	0.080544	-0.202345	0.351027	0.559846
LRTOMT	LSM1	0.513431	0.274276	0.692776	4.145234
LRTOMT	LSM10	0.393193	0.128954	0.605298	2.962751
LRTOMT	LSM11	0.011453	-0.267753	0.288885	0.079354
LRTOMT	LSM12	-0.062447	-0.334977	0.219725	-0.433490
LRTOMT	LSM14A	-0.136792	-0.399917	0.147164	-0.956713
LRTOMT	LSM14B	0.111269	-0.172423	0.377917	0.775714
LRTOMT	LSM2	0.317840	0.043320	0.547733	2.322492
LRTOMT	LSM3	0.314059	0.039126	0.544786	2.291819
LRTOMT	LSM4	0.213110	-0.069357	0.463942	1.511184
LRTOMT	LSM5	-0.229445	-0.477313	0.052245	-1.633210
LRTOMT	LSM6	-0.045529	-0.319829	0.235812	-0.315764
LRTOMT	LSM7	0.168459	-0.115300	0.426798	1.184038
LRTOMT	LSMD1	0.278442	0.000097	0.516744	2.008533
LRTOMT	LSP1	-0.165910	-0.424652	0.117886	-1.165614
LRTOMT	LSR	0.023702	-0.256342	0.300075	0.164257
LRTOMT	LSS	0.290642	0.013371	0.526408	2.104475
LRTOMT	LST1	0.086836	-0.196261	0.356570	0.603897
LRTOMT	LTA	0.224171	-0.057787	0.473009	1.593663
LRTOMT	LTA4H	0.230570	-0.051059	0.478230	1.641672
LRTOMT	LTB	0.244577	-0.036243	0.489598	1.747549
LRTOMT	LTB4R	0.325067	0.051362	0.553351	2.381466
LRTOMT	LTB4R2	-0.056831	-0.329964	0.225082	-0.394375
LRTOMT	LTBP1	0.158398	-0.125487	0.418307	1.111447
LRTOMT	LTBP2	-0.053897	-0.327338	0.227875	-0.373950
LRTOMT	LTBP3	0.169150	-0.114598	0.427380	1.189040
LRTOMT	LTBP4	-0.181222	-0.437505	0.102291	-1.276682
LRTOMT	LTBR	0.008122	-0.270843	0.285828	0.056273
LRTOMT	LTC4S	-0.304234	-0.537103	-0.028276	-2.212684
LRTOMT	LTF	0.193461	-0.089723	0.447705	1.366148
LRTOMT	LTK	-0.154191	-0.414743	0.129730	-1.081193
LRTOMT	LTV1	0.158830	-0.125051	0.418673	1.114557
LRTOMT	LUC7L	0.514837	0.276044	0.693769	4.160677
LRTOMT	LUC7L2	0.245262	-0.035516	0.490152	1.752757
LRTOMT	LUC7L3	0.168779	-0.114975	0.427068	1.186354
LRTOMT	LUM	0.041282	-0.239826	0.316004	0.286255
LRTOMT	LUZP1	0.247780	-0.032837	0.492187	1.771927
LRTOMT	LUZP2	-0.337768	-0.563172	-0.065581	-2.486241
LRTOMT	LUZP3P	-0.291094	-0.526764	-0.013864	-2.108045
LRTOMT	LUZP4	-0.085669	-0.355543	0.197391	-0.595721
LRTOMT	LXN	0.382866	0.116980	0.597538	2.871359
LRTOMT	PBX1	-0.037840	-0.312897	0.243073	-0.262350
LRTOMT	PBX2	0.011627	-0.267591	0.289044	0.080561
LRTOMT	PBX3	0.337215	0.064960	0.562746	2.481652
LRTOMT	PBX4	0.245013	-0.035780	0.489951	1.750865
LRTOMT	PBXIP1	0.179191	-0.104368	0.435806	1.261894
LRTOMT	PC	-0.185305	-0.440915	0.098108	-1.306455
LRTOMT	PCA3	-0.180279	-0.436717	0.103255	-1.269818
LRTOMT	PCBD1	-0.010486	-0.287998	0.268651	-0.072650
LRTOMT	PCBD2	0.295627	0.018824	0.530339	2.143994
LRTOMT	PCBP1	0.260813	-0.018912	0.502673	1.871752
LRTOMT	PCBP2	-0.137152	-0.400225	0.146805	-0.959282
LRTOMT	PCBP3	-0.281770	-0.519386	-0.003708	-2.034599
LRTOMT	PCBP4	0.303049	0.026971	0.536173	2.203188
LRTOMT	PCCA	0.324717	0.050971	0.553079	2.378597
LRTOMT	PCCB	0.342897	0.071355	0.567120	2.528987
LRTOMT	PCDH1	-0.259837	-0.501890	0.019959	-1.864239
LRTOMT	PCDH10	0.204265	-0.078554	0.456653	1.445670
LRWD1	LSAMP	0.225902	-0.055970	0.474423	1.606629
LRWD1	LSG1	0.165131	-0.118676	0.423995	1.159986
LRWD1	LSM1	0.157801	-0.126089	0.417802	1.107152
LRWD1	LSM10	0.089440	-0.193736	0.358859	0.622153
LRWD1	LSM11	-0.002415	-0.280578	0.276124	-0.016728
LRWD1	LSM12	0.004344	-0.274340	0.282355	0.030096
LRWD1	LSM14A	-0.348062	-0.571085	-0.077187	-2.572284
LRWD1	LSM14B	-0.277514	-0.516007	0.000909	-2.001282
LRWD1	LSM2	0.009788	-0.269298	0.287358	0.067819
LRWD1	LSM3	0.316207	0.041508	0.546462	2.309233
LRWD1	LSM4	0.073512	-0.209119	0.344809	0.510689
LRWD1	LSM5	-0.142668	-0.404940	0.141295	-0.998652
LRWD1	LSM6	-0.073750	-0.345020	0.208891	-0.512352
LRWD1	LSM7	0.230108	-0.051546	0.477853	1.638194
LRWD1	LSMD1	0.332221	0.059357	0.558890	2.440298
LRWD1	LSP1	0.070308	-0.212197	0.341968	0.488317
LRWD1	LSR	0.377319	0.110580	0.593353	2.822792
LRWD1	LSS	0.175182	-0.108459	0.432447	1.232759
LRWD1	LST1	0.092270	-0.190988	0.361342	0.642006
LRWD1	LTA	0.385236	0.119721	0.599322	2.892217
LRWD1	LTA4H	-0.004921	-0.282886	0.273806	-0.034096
LRWD1	LTB	0.349506	0.078822	0.572192	2.584440
LRWD1	LTB4R	-0.106230	-0.373537	0.177367	-0.740170
LRWD1	LTB4R2	0.207446	-0.075252	0.459278	1.469188
LRWD1	LTBP1	0.284187	0.006335	0.521302	2.053574
LRWD1	LTBP2	0.264118	-0.015364	0.505321	1.897235
LRWD1	LTBP3	0.314088	0.039159	0.544809	2.292057
LRWD1	LTBP4	0.304487	0.028554	0.537301	2.214709
LRWD1	LTBR	-0.036692	-0.311860	0.244154	-0.254384
LRWD1	LTC4S	0.084383	-0.198635	0.354411	0.586718
LRWD1	LTF	0.230642	-0.050984	0.478288	1.642209
LRWD1	LTK	0.348974	0.078219	0.571785	2.579958
LRWD1	LTV1	-0.201283	-0.454189	0.081644	-1.423668
LRWD1	LUC7L	0.093563	-0.189731	0.362475	0.651077
LRWD1	LUC7L2	-0.120418	-0.385837	0.163412	-0.840393
LRWD1	LUC7L3	-0.263051	-0.504466	0.016510	-1.888999
LRWD1	LUM	-0.014347	-0.291536	0.265064	-0.099412
LRWD1	LUZP1	0.044198	-0.237072	0.318630	0.306509
LRWD1	LUZP2	-0.132026	-0.395832	0.151909	-0.922781
LRWD1	LUZP3P	0.017639	-0.262000	0.294546	0.122228
LRWD1	LUZP4	-0.046062	-0.320308	0.235308	-0.319466
LRWD1	LXN	0.133016	-0.150925	0.396681	0.929824
LRWD1	PBX1	0.377205	0.110449	0.593267	2.821800
LRWD1	PBX2	-0.182069	-0.438213	0.101424	-1.282850
LRWD1	PBX3	-0.072552	-0.343958	0.210043	-0.503980
LRWD1	PBX4	0.232601	-0.048919	0.479883	1.656953
LRWD1	PBXIP1	0.356091	0.086291	0.577229	2.640125
LRWD1	PC	0.126919	-0.156979	0.391443	0.886491
LRWD1	PCA3	-0.061215	-0.333878	0.220902	-0.424906
LRWD1	PCBD1	0.176385	-0.107232	0.433456	1.241495
LRWD1	PCBD2	-0.239510	-0.485495	0.041617	-1.709121
LRWD1	PCBP1	0.155147	-0.128766	0.415554	1.088068
LRWD1	PCBP2	-0.380663	-0.595877	-0.114436	-2.852027
LRWD1	PCBP3	0.093129	-0.190153	0.362095	0.648030
LRWD1	PCBP4	0.448006	0.193824	0.645822	3.471776
LRWD1	PCCA	-0.223314	-0.472308	0.058686	-1.587250
LRWD1	PCCB	-0.094576	-0.363363	0.188746	-0.658190
LRWD1	PCDH1	0.265526	-0.013850	0.506447	1.908114
LRWD1	PCDH10	0.327897	0.054520	0.555544	2.404680
LSAMP	LSG1	-0.134221	-0.397715	0.149725	-0.938404
LSAMP	LSM1	0.069471	-0.213000	0.341225	0.482475
LSAMP	LSM10	0.042564	-0.238615	0.317159	0.295162
LSAMP	LSM11	0.054598	-0.227208	0.327966	0.378830
LSAMP	LSM12	0.219071	-0.063131	0.468835	1.555557
LSAMP	LSM14A	-0.425616	-0.629403	-0.167055	-3.258640
LSAMP	LSM14B	-0.012695	-0.290023	0.266600	-0.087960
LSAMP	LSM2	-0.029402	-0.305256	0.251005	-0.203790
LSAMP	LSM3	0.173191	-0.110488	0.430776	1.218310
LSAMP	LSM4	0.102141	-0.181368	0.369975	0.711373
LSAMP	LSM5	-0.078717	-0.349414	0.204107	-0.547068
LSAMP	LSM6	0.055254	-0.226583	0.328554	0.383398
LSAMP	LSM7	0.018465	-0.261230	0.295300	0.127950
LSAMP	LSMD1	0.438555	0.182478	0.638914	3.380867
LSAMP	LSP1	-0.144377	-0.406397	0.139585	-1.010864
LSAMP	LSR	-0.212369	-0.463332	0.070130	-1.505677
LSAMP	LSS	0.042083	-0.239070	0.316725	0.291818
LSAMP	LST1	0.166906	-0.116876	0.425491	1.172810
LSAMP	LTA	-0.237826	-0.484130	0.043399	-1.696382
LSAMP	LTA4H	0.246941	-0.033730	0.491509	1.765538
LSAMP	LTB	-0.131007	-0.394957	0.152922	-0.915531
LSAMP	LTB4R	0.096734	-0.186645	0.365251	0.673348
LSAMP	LTB4R2	0.322363	0.048349	0.551252	2.359350
LSAMP	LTBP1	-0.158544	-0.418431	0.125340	-1.112497
LSAMP	LTBP2	0.109287	-0.174370	0.376195	0.761724
LSAMP	LTBP3	-0.153496	-0.414153	0.130429	-1.076205
LSAMP	LTBP4	0.109320	-0.174338	0.376224	0.761956
LSAMP	LTBR	0.378204	0.111600	0.594022	2.830522
LSAMP	LTC4S	-0.167670	-0.426135	0.116101	-1.178337
LSAMP	LTF	0.088126	-0.195011	0.357704	0.612937
LSAMP	LTK	-0.030510	-0.306262	0.249965	-0.211479
LSAMP	LTV1	-0.287749	-0.524122	-0.010215	-2.081625
LSAMP	LUC7L	-0.234172	-0.481162	0.047261	-1.668794
LSAMP	LUC7L2	-0.302160	-0.535476	-0.025994	-2.196080
LSAMP	LUC7L3	-0.199861	-0.453012	0.083115	-1.413191
LSAMP	LUM	-0.054225	-0.327632	0.227562	-0.376235
LSAMP	LUZP1	0.160085	-0.123783	0.419734	1.123594
LSAMP	LUZP2	-0.028940	-0.304837	0.251438	-0.200588
LSAMP	LUZP3P	0.117609	-0.166184	0.383410	0.820511
LSAMP	LUZP4	-0.162515	-0.421788	0.121326	-1.141109
LSAMP	LXN	0.108922	-0.174729	0.375878	0.759148
LSAMP	PBX1	0.074360	-0.208304	0.345560	0.516612
LSAMP	PBX2	0.016598	-0.262969	0.293594	0.115010
LSAMP	PBX3	0.228768	-0.052957	0.476761	1.628124
LSAMP	PBX4	-0.289970	-0.525877	-0.012637	-2.099160
LSAMP	PBXIP1	-0.099738	-0.367877	0.183715	-0.694468
LSAMP	PC	0.229030	-0.052681	0.476975	1.630097
LSAMP	PCA3	-0.016659	-0.293650	0.262912	-0.115436
LSAMP	PCBD1	0.360323	0.091109	0.580458	2.676157
LSAMP	PCBD2	-0.158390	-0.418300	0.125496	-1.111384
LSAMP	PCBP1	0.238178	-0.043027	0.484415	1.699044
LSAMP	PCBP2	-0.286890	-0.523442	-0.009278	-2.074849
LSAMP	PCBP3	-0.053432	-0.326922	0.228317	-0.370715
LSAMP	PCBP4	0.092847	-0.190427	0.361848	0.646055
LSAMP	PCCA	-0.263182	-0.504571	0.016370	-1.890010
LSAMP	PCCB	-0.306825	-0.539133	-0.031132	-2.233479
LSAMP	PCDH1	0.136797	-0.147159	0.399922	0.956754
LSAMP	PCDH10	0.309603	0.034198	0.541306	2.255831
LSG1	LSM1	0.131507	-0.152425	0.395387	0.919093
LSG1	LSM10	-0.317791	-0.547696	-0.043266	-2.322096
LSG1	LSM11	-0.543711	-0.714004	-0.312681	-4.488343
LSG1	LSM12	0.109802	-0.173864	0.376643	0.765360
LSG1	LSM14A	-0.451993	-0.648727	-0.198631	-3.510567
LSG1	LSM14B	-0.144465	-0.406472	0.139497	-1.011492
LSG1	LSM2	-0.105791	-0.373155	0.177798	-0.737075
LSG1	LSM3	0.169624	-0.114116	0.427779	1.192470
LSG1	LSM4	0.155105	-0.128809	0.415518	1.087759
LSG1	LSM5	-0.162669	-0.421917	0.121170	-1.142215
LSG1	LSM6	-0.171856	-0.429656	0.111847	-1.208637
LSG1	LSM7	0.123801	-0.160068	0.388757	0.864365
LSG1	LSMD1	0.196355	-0.086738	0.450107	1.387397
LSG1	LSP1	0.408555	0.146909	0.616767	3.101181
LSG1	LSR	0.292896	0.015835	0.528187	2.122322
LSG1	LSS	0.059960	-0.222100	0.332758	0.416161
LSG1	LST1	0.033114	-0.247520	0.308622	0.229544
LSG1	LTA	0.253280	-0.026975	0.496620	1.813919
LSG1	LTA4H	0.209900	-0.072700	0.461300	1.487362
LSG1	LTB	0.172665	-0.111024	0.430335	1.214498
LSG1	LTB4R	-0.101462	-0.369382	0.182032	-0.706593
LSG1	LTB4R2	0.151010	-0.132930	0.412043	1.058365
LSG1	LTBP1	0.334313	0.061702	0.560507	2.457593
LSG1	LTBP2	0.227647	-0.054136	0.475847	1.619714
LSG1	LTBP3	-0.034595	-0.309963	0.246128	-0.239825
LSG1	LTBP4	0.244498	-0.036327	0.489534	1.746952
LSG1	LTBR	-0.132006	-0.395815	0.151929	-0.922640
LSG1	LTC4S	0.007008	-0.271875	0.284805	0.048552
LSG1	LTF	0.183761	-0.099690	0.439627	1.295192
LSG1	LTK	-0.032168	-0.307765	0.248409	-0.222981
LSG1	LTV1	-0.267016	-0.507638	0.012247	-1.919636
LSG1	LUC7L	0.463054	0.212030	0.656756	3.619567
LSG1	LUC7L2	0.346901	0.075875	0.570195	2.562526
LSG1	LUC7L3	-0.291324	-0.526946	-0.014117	-2.109872
LSG1	LUM	0.163181	-0.120652	0.422349	1.145909
LSG1	LUZP1	0.229636	-0.052043	0.477469	1.634647
LSG1	LUZP2	-0.074343	-0.345545	0.208320	-0.516493
LSG1	LUZP3P	-0.015219	-0.292333	0.264253	-0.105454
LSG1	LUZP4	-0.063283	-0.335722	0.218926	-0.439321
LSG1	LXN	-0.366562	-0.585204	-0.098232	-2.729614
LSG1	PBX1	0.168013	-0.115753	0.426423	1.180816
LSG1	PBX2	-0.195640	-0.449514	0.087476	-1.382146
LSG1	PBX3	-0.451923	-0.648676	-0.198547	-3.509887
LSG1	PBX4	0.329651	0.056482	0.556903	2.419114
LSG1	PBXIP1	-0.147869	-0.409372	0.136085	-1.035852
LSG1	PC	-0.094710	-0.363480	0.188615	-0.659134
LSG1	PCA3	0.007406	-0.271507	0.285170	0.051309
